state_name,year,population_total,state_fips,state,state_icpsr,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,pctblack,incomepcap,hs_educ,hs_pct,college_educ,college_pct,pollib_median,state_no,std_bowen1,std_bowen2,unified,party_control,init,initiatives,initiaitves,std_init_use,evangelical_pop
WEST VIRGINIA,2017,1817004,54,WV,56,,,,0.00013,0.0092,,,,,,,,591072,32.5300329553485,167371,9.21137212686378,,48,-0.59159517,0.04770989,0,DIV,,,,,33.5805505514145
WISCONSIN,2017,5790186,55,WI,25,,,,0.00069,0.00812,,,,,,,,1396984,24.1267551681414,843840,14.5736250959814,,49,0.75425315,0.017210696,1,REP,,,,,21.9778552651405
WYOMING,2017,578931,56,WY,68,,,,0.001,0.0084,,,,,,,,135210,23.3551148582474,70814,12.2318549188073,,50,-1.569172,0.35880834,1,REP,,,,,9.19735580682755
ALABAMA,2018,4887681,1,AL,41,,,,,,,,,,,,,1188262,24.3113656558192,572758,11.7183997891843,,1,-1.439582,0.52761179,1,REP,,,,,56.4773947223159
ALASKA,2018,735139,2,AK,81,,,,,,,,,,,,,168648,22.9409676265305,93495,12.7180029899108,,2,1.1745812,1.0819975,0,DIV,,,,,41.4042792865336
ARIZONA,2018,7158024,4,AZ,61,,,,,,,,,,,,,1390019,19.419032403356,956992,13.3694997390341,,3,0.05096994,-0.43451077,1,REP,,,,,27.9311950099741
ARKANSAS,2018,3009733,5,AR,42,,,,,,,,,,,,,794237,26.3889521097054,318678,10.5882481934444,,4,-0.41706219,0.08789473,1,REP,,,,,60.1933662482311
CALIFORNIA,2018,39461588,6,CA,71,,,,,,,,,,,,,6705620,16.9927778882087,6137386,15.5528104951073,,5,6.1703849,2.9735067,1,DEM,,,,,24.9303849062733
COLORADO,2018,5691287,8,CO,62,,,,,,,,,,,,,982647,17.2658135145882,1089765,19.1479537053745,,6,0.069940127,-0.33960667,0,DIV,,,,,32.4592131830476
CONNECTICUT,2018,3571520,9,CT,1,,,,,,,,,,,,,771807,21.6100427829048,599826,16.7946980557298,,7,0.077113181,-0.27863213,0,DIV,,,,,19.3016820647802
DELAWARE,2018,965479,10,DE,11,,,,,,,,,,,,,255127,26.4249144725054,131631,13.6337507081977,,8,-0.21782103,0.17425238,1,DEM,,,,,30.8183650806148
FLORIDA,2018,21244317,12,FL,43,,,,,,,,,,,,,4956955,23.3330871498481,3089119,14.5409193432766,,9,0.51243043,1.5658857,1,REP,,,,,35.0474875211317
GEORGIA,2018,10511131,13,GA,44,,,,,,,,,,,,,2280236,21.6935361189961,1467034,13.9569566776401,,10,-0.98684698,0.14728014,1,REP,,,,,50.4192078624176
HAWAII,2018,1420593,15,HI,82,,,,,,,,,,,,,313238,22.0498059613133,229444,16.151283302114,,11,0.35270691,0.19710106,1,DEM,,,,,16.8325768225612
IDAHO,2018,1750536,16,ID,63,,,,,,,,,,,,,377716,21.5771626518963,225192,12.864174172939,,12,-0.85100132,-0.13220252,1,REP,,,,,31.7474355134526
ILLINOIS,2018,12723071,17,IL,21,,,,,,,,,,,,,2624737,20.6297441867612,2008407,15.7855520887999,,13,0.9198553,0.66764927,0,DIV,,,,,29.3413782300848
INDIANA,2018,6695497,18,IN,22,,,,,,,,,,,,,1692780,25.2823651478001,839399,12.5367691151232,,14,-0.35003784,0.0831099,1,REP,,,,,39.8122359146901
IOWA,2018,3148618,19,IA,31,,,,,,,,,,,,,736938,23.4051256773607,452666,14.3766566792161,,15,-0.15571168,-0.47359154,1,REP,,,,,31.7099824609555
KANSAS,2018,2911359,20,KS,32,,,,,,,,,,,,,574712,19.7403343249665,435143,14.9463875805079,,16,-0.99096382,-0.22780554,1,REP,,,,,46.4008983095064
KENTUCKY,2018,4461153,21,KY,51,,,,,,,,,,,,,1149525,25.7674417353541,479467,10.7476026937431,,17,-0.93078524,0.37239236,1,REP,,,,,48.6625156922454
LOUISIANA,2018,4659690,22,LA,45,,,,,,,,,,,,,1226585,26.3233176455945,528930,11.3511843062521,,18,-0.47705486,0.63407362,0,DIV,,,,,42.7193630775197
MAINE,2018,1339057,23,ME,2,,,,,,,,,,,,,347225,25.9305615817699,209838,15.6705801172019,,19,-0.79784894,-0.35578671,0,DIV,,,,,22.7920519022049
MARYLAND,2018,6035802,24,MD,52,,,,,,,,,,,,,1177365,19.5063555762764,989322,16.390895526394,,20,0.22304089,0.20425564,0,DIV,,,,,29.7011718098441
MASSACHUSETTS,2018,6882635,25,MA,3,,,,,,,,,,,,,1316299,19.1249281706788,1310554,19.0414572325861,,21,1.567394,-1.1319315,0,DIV,,,,,11.3252739428446
MICHIGAN,2018,9984072,26,MI,23,,,,,,,,,,,,,2272315,22.7594011741903,1346458,13.4860605973194,,22,1.8907773,0.27461141,1,REP,,,,,33.4075990674283
MINNESOTA,2018,5606249,27,MN,33,,,,,,,,,,,,,1063902,18.977073619099,991736,17.6898314719878,,23,-0.49976355,0.33306882,0,DIV,,,,,28.3019744348319
MISSISSIPPI,2018,2981020,28,MS,46,,,,,,,,,,,,,676607,22.6971640579399,305428,10.2457548087567,,24,-0.71646076,-0.44358817,1,REP,,,,,57.9586635929355
MISSOURI,2018,6121623,29,MO,34,,,,,,,,,,,,,1447406,23.6441544995502,814553,13.3061608008203,,25,0.23052773,-0.73725557,1,REP,,,,,46.3060406320555
MONTANA,2018,1060665,30,MT,64,,,,,,,,,,,,,237813,22.4211225976156,163324,15.3982642964555,,26,-1.3400137,0.10199779,0,DIV,,,,,36.0797566542925
NEBRASKA,2018,1925614,31,NE,35,,,,,,,,,,,,,382756,19.8770885546117,294516,15.2946540687801,,27,-0.38366997,-0.056065224,,,,,,,29.7327375795497
NEVADA,2018,3027341,32,NV,65,,,,,,,,,,,,,684482,22.6100066031544,353577,11.6794573191457,,28,-0.6131233,0.88131964,0,DIV,,,,,21.4020584668915
NEW HAMPSHIRE,2018,1353465,33,NH,4,,,,,,,,,,,,,313831,23.1872268584707,235324,17.3867813353134,,29,-1.8341022,0.37254947,1,REP,,,,,13.4497523279719
NEW JERSEY,2018,8886025,34,NJ,12,,,,,,,,,,,,,1849594,20.8146387164114,1672612,18.8229495190482,,30,0.56170654,1.025064,1,DEM,,,,,20.6804429109431
NEW MEXICO,2018,2092741,35,NM,66,,,,,,,,,,,,,432942,20.6877965309611,234053,11.1840404522108,,31,-1.4528095,0.44218785,0,DIV,,,,,24.9225271934279
NEW YORK,2018,19530351,36,NY,13,,,,,,,,,,,,,4037055,20.6706730462755,3151763,16.1377693621584,,32,4.4785709,-2.3236535,0,DIV,,,,,19.7131906880574
NORTH CAROLINA,2018,10381615,37,NC,47,,,,,,,,,,,,,2113256,20.3557538976354,1565519,15.0797250716772,,33,-0.23803963,-0.3794792,0,DIV,,,,,49.3716625780523
NORTH DAKOTA,2018,758080,38,ND,36,,,,,,,,,,,,,152642,20.1353419164204,118965,15.6929347826087,,34,-1.3663191,0.11802021,1,REP,,,,,18.1146704566087
OHIO,2018,11676341,39,OH,24,,,,,,,,,,,,,2996731,25.6649835766187,1547359,13.2520881327464,,35,1.1780857,-0.58529955,1,REP,,,,,36.9041031706212
OKLAHOMA,2018,3940235,40,OK,53,,,,,,,,,,,,,948383,24.0691989183386,462168,11.7294526849287,,36,-0.070377573,-0.11135411,1,REP,,,,,57.8309270936238
OREGON,2018,4181886,41,OR,72,,,,,,,,,,,,,772703,18.4773807798682,658523,15.7470337546265,,37,-0.13717958,0.1786138,1,DEM,,,,,25.7094730136553
PENNSYLVANIA,2018,12800922,42,PA,14,,,,,,,,,,,,,3527606,27.5574368783749,1877475,14.6667169755429,,38,2.6022792,1.5660282,0,DIV,,,,,31.2795175074649
RHODE ISLAND,2018,1058287,44,RI,5,,,,,,,,,,,,,247546,23.3911972839126,164050,15.5014660484349,,39,0.25451887,-1.0642328,1,DEM,,,,,18.7346292516781
SOUTH CAROLINA,2018,5084156,45,SC,48,,,,,,,,,,,,,1206118,23.7230722267373,670146,13.1810668280045,,40,-0.06128747,-0.46829566,1,REP,,,,,53.9025168558702
SOUTH DAKOTA,2018,878698,46,SD,37,,,,,,,,,,,,,205817,23.4229507748965,127157,14.4710696963007,,41,-1.4485012,0.097531669,1,REP,,,,,39.0681915819912
TENNESSEE,2018,6771631,47,TN,54,,,,,,,,,,,,,1692234,24.9900504029236,865066,12.7748543888466,,42,-0.64743292,0.28177771,1,REP,,,,,56.4364428090781
TEXAS,2018,28628666,48,TX,49,,,,,,,,,,,,,5595769,19.5460347331587,3883285,13.5643239541794,,43,0.088089794,0.67585838,1,REP,,,,,41.7696254213072
UTAH,2018,3153550,49,UT,67,,,,,,,,,,,,,534232,16.9406541833806,452902,14.3616559115917,,44,-1.3308183,0.39522797,1,REP,,,,,15.4239395982913
VERMONT,2018,624358,50,VT,6,,,,,,,,,,,,,149917,24.0113844941524,111830,17.911198382979,,45,-0.88605881,-0.51960546,0,DIV,,,,,10.2291651521989
VIRGINIA,2018,8501286,51,VA,40,,,,,,,,,,,,,1663235,19.564510592868,1407465,16.5559069533715,,46,-0.70284957,0.51735729,0,DIV,,,,,38.8254395776759
WASHINGTON,2018,7523869,53,WA,73,,,,,,,,,,,,,1340605,17.8180268688889,1264490,16.8063798027318,,47,0.41008791,0.2811965,1,DEM,,,,,28.8168178783688
WEST VIRGINIA,2018,1804291,54,WV,56,,,,,,,,,,,,,569033,31.5377619242129,178145,9.87340733839497,,48,-0.59159517,0.04770989,1,REP,,,,,50.516740504391
WISCONSIN,2018,5807406,55,WI,25,,,,,,,,,,,,,1394503,24.0124937020074,843595,14.5261929336437,,49,0.75425315,0.017210696,1,REP,,,,,26.2489307552036
WYOMING,2018,577601,56,WY,68,,,,,,,,,,,,,132187,22.8855213200808,70404,12.1890370688416,,50,-1.569172,0.35880834,1,REP,,,,,42.3133828023709
ALABAMA,2019,4903185,1,AL,41,,,,,,,,,,,,,1198002,24.4331388678991,582971,11.8896390815358,,1,-1.439582,0.52761179,1,REP,,,,,50.7872819900513
ALASKA,2019,731545,2,AK,81,,,,,,,,,,,,,166329,22.7366737521274,92704,12.6723578180426,,2,1.1745812,1.0819975,1,REP,,,,,25.2072751522064
ARIZONA,2019,7278717,4,AZ,61,,,,,,,,,,,,,1417433,19.4736654825294,1000971,13.7520252539012,,3,0.05096994,-0.43451077,1,REP,,,,,21.1844012141228
ARKANSAS,2019,3017804,5,AR,42,,,,,,,,,,,,,807708,26.7647600705679,332650,11.0229160011717,,4,-0.41706219,0.08789473,1,REP,,,,,57.014787197113
CALIFORNIA,2019,39512223,6,CA,71,,,,,,,,,,,,,6697925,16.9515266200031,6317134,15.987796991326,,5,6.1703849,2.9735067,1,DEM,,,,,25.6773054599762
COLORADO,2019,5758736,8,CO,62,,,,,,,,,,,,,1004545,17.4438453160555,1130223,19.6262339513393,,6,0.069940127,-0.33960667,1,DEM,,,,,32.578980922699
CONNECTICUT,2019,3565287,9,CT,1,,,,,,,,,,,,,770536,21.6121731574485,605597,16.9859256772316,,7,0.077113181,-0.27863213,1,DEM,,,,,15.1876658201218
DELAWARE,2019,973764,10,DE,11,,,,,,,,,,,,,234506,24.0824265427763,142549,14.6389679634901,,8,-0.21782103,0.17425238,1,DEM,,,,,34.4272315502167
FLORIDA,2019,21477737,12,FL,43,,,,,,,,,,,,,4962087,23.1033977182978,3170175,14.760284102557,,9,0.51243043,1.5658857,1,REP,,,,,30.9909164905548
GEORGIA,2019,10617423,13,GA,44,,,,,,,,,,,,,2295358,21.6187864041962,1513758,14.2573014186211,,10,-0.98684698,0.14728014,1,REP,,,,,45.377653837204
HAWAII,2019,1415872,15,HI,82,,,,,,,,,,,,,324892,22.9464245355512,229765,16.2278087284726,,11,0.35270691,0.19710106,1,DEM,,,,,22.5610598921776
IDAHO,2019,1787065,16,ID,63,,,,,,,,,,,,,367812,20.5819038479294,233046,13.0407120054391,,12,-0.85100132,-0.13220252,1,REP,,,,,33.7218731641769
ILLINOIS,2019,12671821,17,IL,21,,,,,,,,,,,,,2598102,20.5029884812925,2057551,16.2372164190135,,13,0.9198553,0.66764927,1,DEM,,,,,25.3453880548477
INDIANA,2019,6732219,18,IN,22,,,,,,,,,,,,,1762261,26.1765251546333,848980,12.6107008699509,,14,-0.35003784,0.0831099,1,REP,,,,,34.7656100988388
IOWA,2019,3155070,19,IA,31,,,,,,,,,,,,,749892,23.767840333178,451628,14.3143575261405,,15,-0.15571168,-0.47359154,1,REP,,,,,38.6560589075089
KANSAS,2019,2913314,20,KS,32,,,,,,,,,,,,,596325,20.4689573454835,446385,15.322241268878,,16,-0.99096382,-0.22780554,0,DIV,,,,,34.2530488967896
KENTUCKY,2019,4467673,21,KY,51,,,,,,,,,,,,,1166967,26.1202420141313,493466,11.0452577885624,,17,-0.93078524,0.37239236,1,REP,,,,,48.8968223333359
LOUISIANA,2019,4648794,22,LA,45,,,,,,,,,,,,,1214637,26.1280022302559,540091,11.6178733667269,,18,-0.47705486,0.63407362,0,DIV,,,,,40.7221108675003
MAINE,2019,1344212,23,ME,2,,,,,,,,,,,,,348059,25.8931626856478,219403,16.3220533665821,,19,-0.79784894,-0.35578671,1,DEM,,,,,17.4149423837662
MARYLAND,2019,6045680,24,MD,52,,,,,,,,,,,,,1192618,19.7267801140649,996756,16.487078376626,,20,0.22304089,0.20425564,0,DIV,,,,,28.1453758478165
MASSACHUSETTS,2019,6892503,25,MA,3,,,,,,,,,,,,,1344885,19.5122874810501,1331944,19.3245327568229,,21,1.567394,-1.1319315,0,DIV,,,,,9.09780412912369
MICHIGAN,2019,9986857,26,MI,23,,,,,,,,,,,,,2314008,23.1705330315634,1362726,13.6451938783143,,22,1.8907773,0.27461141,0,DIV,,,,,36.7162674665451
MINNESOTA,2019,5639632,27,MN,33,,,,,,,,,,,,,1084741,19.2342514547048,1016899,18.0313006238705,,23,-0.49976355,0.33306882,0,DIV,,,,,27.5527954101563
MISSISSIPPI,2019,2976149,28,MS,46,,,,,,,,,,,,,683183,22.9552687046247,290975,9.77689625082615,,24,-0.71646076,-0.44358817,1,REP,,,,,76.0642647743225
MISSOURI,2019,6137428,29,MO,34,,,,,,,,,,,,,1497453,24.398705777078,841163,13.705464243328,,25,0.23052773,-0.73725557,1,REP,,,,,45.1177954673767
MONTANA,2019,1068778,30,MT,64,,,,,,,,,,,,,246395,23.053898938788,180814,16.9178257785995,,26,-1.3400137,0.10199779,0,DIV,,,,,18.331578373909
NEBRASKA,2019,1934408,31,NE,35,,,,,,,,,,,,,380874,19.6894347004355,304133,15.7222778234995,,27,-0.38366997,-0.056065224,,,,,,,28.046903014183
NEVADA,2019,3080156,32,NV,65,,,,,,,,,,,,,700143,22.7307642859647,372376,12.0895175439166,,28,-0.6131233,0.88131964,1,DEM,,,,,25.0821679830551
NEW HAMPSHIRE,2019,1359711,33,NH,4,,,,,,,,,,,,,314830,23.1541849701885,240067,17.6557371382595,,29,-1.8341022,0.37254947,0,DIV,,,,,12.4924451112747
NEW JERSEY,2019,8882190,34,NJ,12,,,,,,,,,,,,,1886994,21.2446930317861,1696360,19.0984430641542,,30,0.56170654,1.025064,1,DEM,,,,,17.34888702631
NEW MEXICO,2019,2096829,35,NM,66,,,,,,,,,,,,,448196,21.3749428303405,236399,11.2741191580239,,31,-1.4528095,0.44218785,1,DEM,,,,,18.4009164571762
NEW YORK,2019,19453561,36,NY,13,,,,,,,,,,,,,4022614,20.6780342169745,3223120,16.5682776536388,,32,4.4785709,-2.3236535,1,DEM,,,,,22.4158674478531
NORTH CAROLINA,2019,10488084,37,NC,47,,,,,,,,,,,,,2159746,20.5923789321291,1579934,15.0640860618584,,33,-0.23803963,-0.3794792,0,DIV,,,,,47.8790730237961
NORTH DAKOTA,2019,762062,38,ND,36,,,,,,,,,,,,,155899,20.4575218289326,118869,15.5983371431721,,34,-1.3663191,0.11802021,1,REP,,,,,25.7535368204117
OHIO,2019,11689100,39,OH,24,,,,,,,,,,,,,3007573,25.729722562045,1572961,13.4566476460976,,35,1.1780857,-0.58529955,1,REP,,,,,32.4203908443451
OKLAHOMA,2019,3956971,40,OK,53,,,,,,,,,,,,,961643,24.3025031014885,480570,12.1448956790434,,36,-0.070377573,-0.11135411,1,REP,,,,,50.0413596630096
OREGON,2019,4217737,41,OR,72,,,,,,,,,,,,,801689,19.0075625862874,667099,15.816514875157,,37,-0.13717958,0.1786138,1,DEM,,,,,27.3251980543137
PENNSYLVANIA,2019,12801989,42,PA,14,,,,,,,,,,,,,3501253,27.3492892393518,1915429,14.9619641135452,,38,2.6022792,1.5660282,0,DIV,,,,,28.6301732063293
RHODE ISLAND,2019,1059361,44,RI,5,,,,,,,,,,,,,247427,23.3562496637124,169720,16.0209786843201,,39,0.25451887,-1.0642328,1,DEM,,,,,21.0612311959267
SOUTH CAROLINA,2019,5148714,45,SC,48,,,,,,,,,,,,,1181404,22.9456132152611,701072,13.6164486899059,,40,-0.06128747,-0.46829566,1,REP,,,,,49.8586684465408
SOUTH DAKOTA,2019,884659,46,SD,37,,,,,,,,,,,,,204526,23.1191905581699,129758,14.6675724770787,,41,-1.4485012,0.097531669,1,REP,,,,,27.4318307638168
TENNESSEE,2019,6829174,47,TN,54,,,,,,,,,,,,,1697448,24.8558317594485,916577,13.4214913838775,,42,-0.64743292,0.28177771,1,REP,,,,,49.575811624527
TEXAS,2019,28995881,48,TX,49,,,,,,,,,,,,,5711518,19.6976874060147,4018336,13.8582993908687,,43,0.088089794,0.67585838,1,REP,,,,,37.424972653389
UTAH,2019,3205958,49,UT,67,,,,,,,,,,,,,562247,17.5375659943143,473762,14.7775485517901,,44,-1.3308183,0.39522797,1,REP,,,,,18.2053193449974
VERMONT,2019,623989,50,VT,6,,,,,,,,,,,,,150511,24.1207777701209,108845,17.4434164704827,,45,-0.88605881,-0.51960546,0,DIV,,,,,21.1637511849403
VIRGINIA,2019,8535519,51,VA,40,,,,,,,,,,,,,1661552,19.4663265350355,1418594,16.6198915379369,,46,-0.70284957,0.51735729,0,DIV,,,,,34.0588212013245
WASHINGTON,2019,7614893,53,WA,73,,,,,,,,,,,,,1384425,18.1804918335688,1282125,16.8370717750072,,47,0.41008791,0.2811965,1,DEM,,,,,22.1013441681862
WEST VIRGINIA,2019,1792147,54,WV,56,,,,,,,,,,,,,574786,32.0724806614636,176875,9.86944709334669,,48,-0.59159517,0.04770989,1,REP,,,,,46.7337399721146
WISCONSIN,2019,5822434,55,WI,25,,,,,,,,,,,,,1404879,24.128723485745,893970,15.3538880818572,,49,0.75425315,0.017210696,0,DIV,,,,,22.4611833691597
WYOMING,2019,578759,56,WY,68,,,,,,,,,,,,,135933,23.4869781722617,78053,13.4862697599519,,50,-1.569172,0.35880834,1,REP,,,,,31.110754609108
ALABAMA,2020,5031362,1,AL,41,,,,,,,,,,,,,,,,,,1,-1.439582,0.52761179,1,REP,0,0,0,-0.290064643871566,55.495019612306
ALASKA,2020,732923,2,AK,81,,,,,,,,,,,,,,,,,,2,1.1745812,1.0819975,1,REP,2,2,2,0.968848952882653,40.5709839669193
ARIZONA,2020,7179943,4,AZ,61,,,,,,,,,,,,,,,,,,3,0.05096994,-0.43451077,1,REP,2,2,2,0.968848952882653,32.1995755904283
ARKANSAS,2020,3014195,5,AR,42,,,,,,,,,,,,,,,,,,4,-0.41706219,0.08789473,1,REP,0,0,0,-0.290064643871566,60.6921945755767
CALIFORNIA,2020,39501653,6,CA,71,,,,,,,,,,,,,,,,,,5,6.1703849,2.9735067,1,DEM,7,7,7,4.1161329447682,26.0196260075298
COLORADO,2020,5784865,8,CO,62,,,,,,,,,,,,,,,,,,6,0.069940127,-0.33960667,1,DEM,7,7,7,4.1161329447682,29.7068871582414
CONNECTICUT,2020,3597362,9,CT,1,,,,,,,,,,,,,,,,,,7,0.077113181,-0.27863213,1,DEM,0,0,0,-0.290064643871566,17.5389060721029
DELAWARE,2020,992114,10,DE,11,,,,,,,,,,,,,,,,,,8,-0.21782103,0.17425238,1,DEM,0,0,0,-0.290064643871566,27.9552097951584
FLORIDA,2020,21589602,12,FL,43,,,,,,,,,,,,,,,,,,9,0.51243043,1.5658857,1,REP,4,4,4,2.22776254963687,36.1257520140852
GEORGIA,2020,10729828,13,GA,44,,,,,,,,,,,,,,,,,,10,-0.98684698,0.14728014,1,REP,0,0,0,-0.290064643871566,47.0938159873966
HAWAII,2020,1451043,15,HI,82,,,,,,,,,,,,,,,,,,11,0.35270691,0.19710106,1,DEM,0,0,0,-0.290064643871566,27.7555829126027
IDAHO,2020,1849202,16,ID,63,,,,,,,,,,,,,,,,,,12,-0.85100132,-0.13220252,1,REP,0,0,0,-0.290064643871566,32.4075913704029
ILLINOIS,2020,12786580,17,IL,21,,,,,,,,,,,,,,,,,,13,0.9198553,0.66764927,1,DEM,0,0,0,-0.290064643871566,28.4380465066726
INDIANA,2020,6788799,18,IN,22,,,,,,,,,,,,,,,,,,14,-0.35003784,0.0831099,1,REP,0,0,0,-0.290064643871566,42.9606911776459
IOWA,2020,3190571,19,IA,31,,,,,,,,,,,,,,,,,,15,-0.15571168,-0.47359154,1,REP,0,0,0,-0.290064643871566,34.6607436921558
KANSAS,2020,2937919,20,KS,32,,,,,,,,,,,,,,,,,,16,-0.99096382,-0.22780554,0,DIV,0,0,0,-0.290064643871566,37.5216859395476
KENTUCKY,2020,4507445,21,KY,51,,,,,,,,,,,,,,,,,,17,-0.93078524,0.37239236,0,DIV,0,0,0,-0.290064643871566,51.2608640642186
LOUISIANA,2020,4651664,22,LA,45,,,,,,,,,,,,,,,,,,18,-0.47705486,0.63407362,0,DIV,0,0,0,-0.290064643871566,46.0448049763129
MAINE,2020,1363557,23,ME,2,,,,,,,,,,,,,,,,,,19,-0.79784894,-0.35578671,1,DEM,0,0,0,-0.290064643871566,20.0125465338797
MARYLAND,2020,6173205,24,MD,52,,,,,,,,,,,,,,,,,,20,0.22304089,0.20425564,0,DIV,0,0,0,-0.290064643871566,25.6803608546625
MASSACHUSETTS,2020,6995729,25,MA,3,,,,,,,,,,,,,,,,,,21,1.567394,-1.1319315,0,DIV,2,2,2,0.968848952882653,11.5082299997422
MICHIGAN,2020,10069577,26,MI,23,,,,,,,,,,,,,,,,,,22,1.8907773,0.27461141,0,DIV,0,0,0,-0.290064643871566,32.8987676157212
MINNESOTA,2020,5709852,27,MN,33,,,,,,,,,,,,,,,,,,23,-0.49976355,0.33306882,0,DIV,0,0,0,-0.290064643871566,27.3626788748575
MISSISSIPPI,2020,2958141,28,MS,46,,,,,,,,,,,,,,,,,,24,-0.71646076,-0.44358817,1,REP,1,1,1,0.339392154505543,61.5030806220289
MISSOURI,2020,6153998,29,MO,34,,,,,,,,,,,,,,,,,,25,0.23052773,-0.73725557,1,REP,0,0,0,-0.290064643871566,44.7273149917278
MONTANA,2020,1087075,30,MT,64,,,,,,,,,,,,,,,,,,26,-1.3400137,0.10199779,0,DIV,2,2,2,0.968848952882653,29.1415555061844
NEBRASKA,2020,1962642,31,NE,35,,,,,,,,,,,,,,,,,,27,-0.38366997,-0.056065224,,,4,4,4,2.22776254963687,30.9184739771751
NEVADA,2020,3115648,32,NV,65,,,,,,,,,,,,,,,,,,28,-0.6131233,0.88131964,1,DEM,1,1,1,0.339392154505543,26.993156228565
NEW HAMPSHIRE,2020,1378587,33,NH,4,,,,,,,,,,,,,,,,,,29,-1.8341022,0.37254947,0,DIV,0,0,0,-0.290064643871566,16.866260617799
NEW JERSEY,2020,9271689,34,NJ,12,,,,,,,,,,,,,,,,,,30,0.56170654,1.025064,1,DEM,0,0,0,-0.290064643871566,21.5025424999099
NEW MEXICO,2020,2118390,35,NM,66,,,,,,,,,,,,,,,,,,31,-1.4528095,0.44218785,1,DEM,0,0,0,-0.290064643871566,26.5271662581841
NEW YORK,2020,20108296,36,NY,13,,,,,,,,,,,,,,,,,,32,4.4785709,-2.3236535,1,DEM,0,0,0,-0.290064643871566,21.5575053150505
NORTH CAROLINA,2020,10449445,37,NC,47,,,,,,,,,,,,,,,,,,33,-0.23803963,-0.3794792,0,DIV,0,0,0,-0.290064643871566,48.6596321556532
NORTH DAKOTA,2020,779518,38,ND,36,,,,,,,,,,,,,,,,,,34,-1.3663191,0.11802021,1,REP,0,0,0,-0.290064643871566,31.1309232499411
OHIO,2020,11797517,39,OH,24,,,,,,,,,,,,,,,,,,35,1.1780857,-0.58529955,1,REP,0,0,0,-0.290064643871566,35.593150370681
OKLAHOMA,2020,3964912,40,OK,53,,,,,,,,,,,,,,,,,,36,-0.070377573,-0.11135411,1,REP,1,1,1,0.339392154505543,54.3361658016875
OREGON,2020,4244795,41,OR,72,,,,,,,,,,,,,,,,,,37,-0.13717958,0.1786138,1,DEM,2,2,2,0.968848952882653,26.3940619918878
PENNSYLVANIA,2020,12994440,42,PA,14,,,,,,,,,,,,,,,,,,38,2.6022792,1.5660282,0,DIV,0,0,0,-0.290064643871566,26.2651779066537
RHODE ISLAND,2020,1096345,44,RI,5,,,,,,,,,,,,,,,,,,39,0.25451887,-1.0642328,1,DEM,0,0,0,-0.290064643871566,23.3632559243795
SOUTH CAROLINA,2020,5131848,45,SC,48,,,,,,,,,,,,,,,,,,40,-0.06128747,-0.46829566,1,REP,0,0,0,-0.290064643871566,49.6237016694294
SOUTH DAKOTA,2020,887799,46,SD,37,,,,,,,,,,,,,,,,,,41,-1.4485012,0.097531669,1,REP,2,2,2,0.968848952882653,36.9936106353194
TENNESSEE,2020,6925619,47,TN,54,,,,,,,,,,,,,,,,,,42,-0.64743292,0.28177771,1,REP,0,0,0,-0.290064643871566,53.9250750531073
