state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,duration,duration_sq,duration_cub,nbrs_lag,nbrs,lawrence,obergefell,std_init_use,evangelical_pop
,Rhode Island,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,South Carolina,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
SD,South Dakota,1998,0,Nondiscrimination,N,2012,738000,-1.05981,23736,-0.96802586,0.19813716,1,7,49,343,1,1,1,1,0.43274331,15.2
,Tennessee,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Texas,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Utah,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
VT,Vermont,1998,0,Nondiscrimination,P,2001,591000,1.48058,24921,-0.36439145,-1.3171154,1,7,49,343,1,1,1,1,-0.45359841,2.9000001
,Vermont,1998,0,Nondiscrimination,P,2007,,,,,,,,,,,,0,0,,
VA,Virginia,1998,0,Nondiscrimination,P,2020,6791000,-0.67148399,28199,-0.26858416,0.3475405,0,7,49,343,0,0,1,0,-0.45359841,17.9
WA,Washington,1998,0,Nondiscrimination,P,2002,5689000,0.79762101,28821,0.15923376,0.81236666,0,7,49,343,0,0,1,1,3.5349393,12.9
,Washington,1998,0,Nondiscrimination,P,2009,,,,,,,,,,,,0,0,,
,West Virginia,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
WI,Wisconsin,1998,0,Nondiscrimination,P,2001,5224000,0.68571901,26619,2.2973955,-4.2394409,0,7,49,343,1,1,1,1,-0.45359841,13
,Wyoming,1998,0,Nondiscrimination,"",2022,,,,,,,,,,,,0,0,,
,Alabama,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
AK,Alaska,1999,0,Nondiscrimination,P,2020,619500,0.76349801,28538,0.42425564,0.19869067,0,8,64,512,0,0,1,1,1.7622559,15.5
,Arizona,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Arkansas,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
CA,California,1999,0,Nondiscrimination,P,2012,33145121,2.57199,30679,4.703927,3.1844006,1,8,64,512,0,0,1,1,4.8644519,8.8000002
CO,Colorado,1999,0,Nondiscrimination,P,2008,4056133,-0.34068999,30919,0.18828666,-0.4918575,1,8,64,512,0,0,1,0,3.0917685,12.8
CT,Connecticut,1999,0,Nondiscrimination,P,2011,3282031,1.85286,38718,0.082951419,-0.35924715,0,8,64,512,1,1,1,0,-0.45359841,2.7
,Connecticut,1999,0,Nondiscrimination,P,2020,,,,,,,,,,,,1,0,,
,Delaware,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Florida,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Georgia,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
HI,Hawaii,1999,0,Nondiscrimination,P,2018,1185497,1.65516,27467,0.2173508,0.48193461,1,8,64,512,0,0,1,1,-0.45359841,11.6
,Idaho,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
IL,Illinois,1999,0,Nondiscrimination,P,2005,12128370,0.273415,30619,0.67670727,0.95748585,0,8,64,512,0,0,1,1,-0.45359841,10.6
,Indiana,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
IA,Iowa,1999,0,Nondiscrimination,P,2007,2869413,0.375819,25539,-0.12720771,-0.41796362,0,8,64,512,1,1,1,1,-0.45359841,12.3
,Kansas,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Kentucky,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Louisiana,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
ME,Maine,1999,0,Nondiscrimination,P,2005,1253040,0.84692699,25151,-0.67196536,-0.18797182,0,8,64,512,0,0,1,1,0.43274331,3.9000001
MD,Maryland,1999,0,Nondiscrimination,P,2022,5171634,1.36725,32216,0.078213796,0.19643041,1,8,64,512,0,0,1,0,-0.45359841,8.1999998
MA,Massachusetts,1999,0,Nondiscrimination,P,2011,6175169,1.75352,34671,0.99845189,-1.2560089,0,8,64,512,1,1,1,1,0.43274331,2.7
MI,Michigan,1999,0,Nondiscrimination,P,2022,9863775,0.44923401,27858,1.3586152,1.1735612,1,8,64,512,0,0,1,0,-0.010427549,11.2
,Mississippi,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
MO,Missouri,1999,0,Nondiscrimination,N,2006,5468338,-0.122968,26218,0.16463973,-1.0238423,1,8,64,512,0,0,1,1,0.43274331,25.5
,Montana,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Nebraska,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
NV,Nevada,1999,0,Nondiscrimination,P,2009,1809253,-0.272946,29650,-0.43259242,1.1887467,0,8,64,512,0,0,1,1,0.43274331,11.3
,Nevada,1999,0,Nondiscrimination,P,2011,,,,,,,,,,,,1,0,,
NH,New Hampshire,1999,0,Nondiscrimination,P,2019,1201134,0.52771199,31036,-1.2184899,0.44227061,0,8,64,512,1,1,1,0,-0.45359841,2.9000001
NJ,New Jersey,1999,0,Nondiscrimination,P,2006,8143412,1.96974,35360,0.32283667,1.8656501,1,8,64,512,0,0,1,1,-0.45359841,2.5999999
,New Mexico,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
NY,New York,1999,0,Nondiscrimination,P,2010,18196601,1.6149,32625,2.9456778,0.58552581,0,8,64,512,3,3,1,1,-0.45359841,3.2
,North Carolina,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,North Dakota,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Ohio,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Oklahoma,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
OR,Oregon,1999,0,Nondiscrimination,P,2007,3316154,1.14849,27016,-0.17282785,0.14509049,0,8,64,512,0,0,1,1,3.5349393,14.5
,Pennsylvania,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Rhode Island,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,South Carolina,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
SD,South Dakota,1999,0,Nondiscrimination,N,2012,733133,-1.0685,24816,-0.92043972,0.20006277,1,8,64,512,1,1,1,1,0.43274331,15.2
,Tennessee,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Texas,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Utah,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
VT,Vermont,1999,0,Nondiscrimination,P,2001,593740,1.53457,26268,-0.46874622,-0.96247631,1,8,64,512,1,1,1,1,-0.45359841,2.9000001
,Vermont,1999,0,Nondiscrimination,P,2007,,,,,,,,,,,,0,0,,
VA,Virginia,1999,0,Nondiscrimination,P,2020,6872912,-0.605995,29617,-0.42173237,0.87075728,0,8,64,512,0,0,1,0,-0.45359841,17.9
WA,Washington,1999,0,Nondiscrimination,P,2002,5756361,1.05401,30521,0.3483665,0.55553854,0,8,64,512,0,0,1,1,2.2054267,12.9
,Washington,1999,0,Nondiscrimination,P,2009,,,,,,,,,,,,0,0,,
,West Virginia,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
WI,Wisconsin,1999,0,Nondiscrimination,P,2001,5250446,0.70526302,27652,2.3595347,-4.1702967,0,8,64,512,1,1,1,1,-0.45359841,13
,Wyoming,1999,0,Nondiscrimination,"",2022,,,,,,,,,,,,0,0,,
,Alabama,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
AK,Alaska,2000,0,Nondiscrimination,P,2020,626932,0.53647202,30508,0.42425564,0.19869067,0,9,81,729,0,0,1,1,0.43274331,15.5
,Arizona,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Arkansas,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
CA,California,2000,0,Nondiscrimination,P,2012,33871648,2.49125,33404,4.703927,3.1844006,1,9,81,729,0,0,1,1,4.8644519,8.8000002
CO,Colorado,2000,0,Nondiscrimination,P,2008,4301261,-0.35692,33986,0.18828666,-0.4918575,1,9,81,729,0,0,1,0,2.2054267,12.8
CT,Connecticut,2000,0,Nondiscrimination,P,2011,3405565,1.8076,41920,0.082951419,-0.35924715,0,9,81,729,1,1,1,0,-0.45359841,2.7
,Connecticut,2000,0,Nondiscrimination,P,2020,,,,,,,,,,,,1,0,,
,Delaware,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Florida,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Georgia,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
HI,Hawaii,2000,0,Nondiscrimination,P,2018,1211537,1.6077501,29024,0.2173508,0.48193461,1,9,81,729,0,0,1,1,-0.45359841,11.6
,Idaho,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
IL,Illinois,2000,0,Nondiscrimination,P,2005,12419293,0.30740601,32645,0.67670727,0.95748585,0,9,81,729,0,0,1,1,-0.45359841,10.6
,Indiana,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
IA,Iowa,2000,0,Nondiscrimination,P,2007,2926324,0.34962299,27285,-0.12720771,-0.41796362,0,9,81,729,1,1,1,1,-0.45359841,12.3
,Kansas,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Kentucky,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Louisiana,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
ME,Maine,2000,0,Nondiscrimination,P,2005,1274923,0.95506197,26699,-0.67196536,-0.18797182,0,9,81,729,0,0,1,1,1.7622559,3.9000001
MD,Maryland,2000,0,Nondiscrimination,P,2022,5296486,1.36033,34678,0.078213796,0.19643041,1,9,81,729,0,0,1,0,-0.45359841,8.1999998
MA,Massachusetts,2000,0,Nondiscrimination,P,2011,6349097,1.81741,38222,0.99845189,-1.2560089,0,9,81,729,1,1,1,1,2.2054267,2.7
MI,Michigan,2000,0,Nondiscrimination,P,2022,9938444,0.50008303,29400,1.3586152,1.1735612,1,9,81,729,0,0,1,0,0.43274331,11.2
,Mississippi,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
MO,Missouri,2000,0,Nondiscrimination,N,2006,5595211,-0.16761599,27885,0.16463973,-1.0238423,1,9,81,729,0,0,1,1,0.43274331,25.5
,Montana,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Nebraska,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
NV,Nevada,2000,0,Nondiscrimination,P,2009,1998257,-0.321235,30977,-0.43259242,1.1887467,0,9,81,729,0,0,1,1,0.43274331,11.3
,Nevada,2000,0,Nondiscrimination,P,2011,,,,,,,,,,,,1,0,,
NH,New Hampshire,2000,0,Nondiscrimination,P,2019,1235786,0.58853698,34102,-1.2184899,0.44227061,0,9,81,729,1,1,1,0,-0.45359841,2.9000001
NJ,New Jersey,2000,0,Nondiscrimination,P,2006,8414350,2.07636,38667,0.32283667,1.8656501,1,9,81,729,0,0,1,1,-0.45359841,2.5999999
,New Mexico,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
NY,New York,2000,0,Nondiscrimination,P,2010,18976457,1.88545,34623,2.9456778,0.58552581,0,9,81,729,3,3,1,1,-0.45359841,3.2
,North Carolina,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,North Dakota,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Ohio,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Oklahoma,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
OR,Oregon,2000,0,Nondiscrimination,P,2007,3421399,1.14584,28728,-0.17282785,0.14509049,0,9,81,729,0,0,1,1,7.5234771,14.5
,Pennsylvania,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Rhode Island,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,South Carolina,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
SD,South Dakota,2000,0,Nondiscrimination,N,2012,754844,-1.00527,26421,-0.92043972,0.20006277,1,9,81,729,1,1,1,1,0.87591416,15.2
,Tennessee,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Texas,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Utah,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
VT,Vermont,2000,0,Nondiscrimination,P,2001,608827,1.56634,28196,-0.46874622,-0.96247631,1,9,81,729,1,1,1,1,-0.45359841,2.9000001
,Vermont,2000,0,Nondiscrimination,P,2007,,,,,,,,,,,,0,0,,
VA,Virginia,2000,0,Nondiscrimination,P,2020,7078515,-0.61244899,31634,-0.42173237,0.87075728,1,9,81,729,0,0,1,0,-0.45359841,17.9
WA,Washington,2000,0,Nondiscrimination,P,2002,5894121,0.96991998,32410,0.3483665,0.55553854,0,9,81,729,0,0,1,1,3.0917685,12.9
,Washington,2000,0,Nondiscrimination,P,2009,,,,,,,,,,,,0,0,,
,West Virginia,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
WI,Wisconsin,2000,0,Nondiscrimination,P,2001,5363675,0.72140199,29141,2.3595347,-4.1702967,0,9,81,729,1,1,1,1,-0.45359841,13
,Wyoming,2000,0,Nondiscrimination,"",2022,,,,,,,,,,,,0,0,,
,Alabama,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
AK,Alaska,2001,0,Nondiscrimination,P,2020,633630,0.66327202,32251,0.39419857,0.13123024,0,10,100,1000,0,0,1,1,0.43274331,15.5
,Arizona,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Arkansas,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
CA,California,2001,0,Nondiscrimination,P,2012,34600463,2.5472801,33896,5.6593523,1.7980841,1,10,100,1000,0,0,1,1,4.8644519,8.8000002
CO,Colorado,2001,0,Nondiscrimination,P,2008,4430989,-0.30199301,35355,0.31023216,-0.72675061,0,10,100,1000,0,0,1,0,2.6485975,12.8
CT,Connecticut,2001,0,Nondiscrimination,P,2011,3434602,1.76616,43561,0.28440291,-0.60287666,0,10,100,1000,1,1,1,0,-0.45359841,2.7
,Connecticut,2001,0,Nondiscrimination,P,2020,,,,,,,,,,,,1,0,,
,Delaware,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Florida,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Georgia,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
HI,Hawaii,2001,0,Nondiscrimination,P,2018,1227024,1.60079,29313,0.20965962,0.40636331,1,10,100,1000,0,0,1,1,-0.45359841,11.6
,Idaho,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
IL,Illinois,2001,0,Nondiscrimination,P,2005,12520227,0.385346,33232,0.96089458,0.59251672,0,10,100,1000,0,1,1,1,-0.45359841,10.6
,Indiana,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
IA,Iowa,2001,0,Nondiscrimination,P,2007,2931967,0.34007099,27908,-0.036766842,-0.70639753,0,10,100,1000,1,2,1,1,-0.45359841,12.3
,Kansas,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Kentucky,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Louisiana,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
ME,Maine,2001,0,Nondiscrimination,P,2005,1284470,1.01888,28181,-0.23579668,-0.98447108,0,10,100,1000,0,0,1,1,0.87591416,3.9000001
MD,Maryland,2001,0,Nondiscrimination,P,2022,5386079,1.54691,36203,0.10679463,0.30040801,1,10,100,1000,0,0,1,0,-0.45359841,8.1999998
MA,Massachusetts,2001,0,Nondiscrimination,P,2011,6401164,1.74839,39547,1.0424261,-1.137338,0,10,100,1000,1,2,1,1,2.2054267,2.7
MI,Michigan,2001,0,Nondiscrimination,P,2022,10006266,0.390654,30024,1.7672681,1.2234627,1,10,100,1000,0,1,1,0,0.43274331,11.2
,Mississippi,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
MO,Missouri,2001,0,Nondiscrimination,N,2006,5637309,-0.076676004,28637,0.12008672,-0.43722773,0,10,100,1000,0,0,1,1,0.43274331,25.5
,Montana,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Nebraska,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
NV,Nevada,2001,0,Nondiscrimination,P,2009,2097722,-0.230122,31125,-0.42064637,1.1456144,0,10,100,1000,0,0,1,1,0.43274331,11.3
,Nevada,2001,0,Nondiscrimination,P,2011,,,,,,,,,,,,1,0,,
NH,New Hampshire,2001,0,Nondiscrimination,P,2019,1259359,0.51304799,34805,-1.254246,0.54074728,0,10,100,1000,1,2,1,0,-0.45359841,2.9000001
NJ,New Jersey,2001,0,Nondiscrimination,P,2006,8511116,2.08933,39635,0.62838042,2.000849,1,10,100,1000,0,0,1,1,-0.45359841,2.5999999
,New Mexico,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
NY,New York,2001,0,Nondiscrimination,P,2010,19084350,1.93077,35476,3.6577215,-2.24839,0,10,100,1000,3,4,1,1,-0.45359841,3.2
,North Carolina,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,North Dakota,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Ohio,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Oklahoma,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
OR,Oregon,2001,0,Nondiscrimination,P,2007,3473441,1.1244299,29250,-0.023463139,-0.12197803,0,10,100,1000,0,0,1,1,7.5234771,14.5
,Pennsylvania,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Rhode Island,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,South Carolina,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
SD,South Dakota,2001,0,Nondiscrimination,N,2012,758324,-1.0096,27865,-0.91939449,0.17169887,1,10,100,1000,1,1,1,1,0.87591416,15.2
,Tennessee,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Texas,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Utah,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
VT,Vermont,2001,1,Nondiscrimination,P,2001,612978,1.59333,29477,-0.36280659,-1.2204003,0,10,100,1000,1,1,1,1,-0.45359841,2.9000001
,Vermont,2001,0,Nondiscrimination,P,2007,,,,,,,,,,,,0,0,,
VA,Virginia,2001,0,Nondiscrimination,P,2020,7196750,-0.816109,33246,-0.40647787,0.64112473,1,10,100,1000,0,0,1,0,-0.45359841,17.9
WA,Washington,2001,0,Nondiscrimination,P,2002,5993390,0.90340698,32966,0.46373513,0.18918833,0,10,100,1000,0,0,1,1,3.5349393,12.9
,Washington,2001,0,Nondiscrimination,P,2009,,,,,,,,,,,,0,0,,
,West Virginia,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
WI,Wisconsin,2001,1,Nondiscrimination,P,2001,5405947,0.85395801,30105,1.6959568,-2.3330965,0,10,100,1000,1,1,1,1,-0.45359841,13
,Wyoming,2001,0,Nondiscrimination,"",2022,,,,,,,,,,,,0,0,,
,Alabama,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
AK,Alaska,2002,0,Nondiscrimination,P,2020,641482,0.63328201,33174,0.39419857,0.13123024,0,11,121,1331,0,0,1,1,0.87591416,15.5
,Arizona,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Arkansas,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
CA,California,2002,0,Nondiscrimination,P,2012,35001986,2.5343299,34049,5.6593523,1.7980841,1,11,121,1331,0,0,1,1,1.7622559,8.8000002
CO,Colorado,2002,0,Nondiscrimination,P,2008,4501051,-0.345366,35131,0.31023216,-0.72675061,0,11,121,1331,0,0,1,0,2.2054267,12.8
CT,Connecticut,2002,0,Nondiscrimination,P,2011,3458587,1.70978,43243,0.28440291,-0.60287666,0,11,121,1331,1,1,1,0,-0.45359841,2.7
,Connecticut,2002,0,Nondiscrimination,P,2020,,,,,,,,,,,,1,0,,
,Delaware,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Florida,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Georgia,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
HI,Hawaii,2002,0,Nondiscrimination,P,2018,1240663,1.57236,30232,0.20965962,0.40636331,1,11,121,1331,0,0,1,1,-0.45359841,11.6
,Idaho,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
IL,Illinois,2002,0,Nondiscrimination,P,2005,12586447,0.340363,33793,0.96089458,0.59251672,0,11,121,1331,1,1,1,1,-0.45359841,10.6
,Indiana,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
IA,Iowa,2002,0,Nondiscrimination,P,2007,2935840,0.32724601,28823,-0.036766842,-0.70639753,0,11,121,1331,2,2,1,1,-0.45359841,12.3
,Kansas,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Kentucky,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Louisiana,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
ME,Maine,2002,0,Nondiscrimination,P,2005,1294894,1.05423,28846,-0.23579668,-0.98447108,0,11,121,1331,0,0,1,1,-0.45359841,3.9000001
MD,Maryland,2002,0,Nondiscrimination,P,2022,5450525,1.57593,37092,0.10679463,0.30040801,1,11,121,1331,0,0,1,0,-0.45359841,8.1999998
MA,Massachusetts,2002,0,Nondiscrimination,P,2011,6421800,1.77472,39597,1.0424261,-1.137338,0,11,121,1331,2,2,1,1,0.43274331,2.7
MI,Michigan,2002,0,Nondiscrimination,P,2022,10043221,0.34940001,30262,1.7672681,1.2234627,1,11,121,1331,1,1,1,0,0.43274331,11.2
,Mississippi,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
MO,Missouri,2002,0,Nondiscrimination,N,2006,5669544,-0.128315,29286,0.12008672,-0.43722773,0,11,121,1331,0,0,1,1,0.43274331,25.5
,Montana,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Nebraska,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
NV,Nevada,2002,0,Nondiscrimination,P,2009,2167455,-0.30197099,31205,-0.42064637,1.1456144,0,11,121,1331,0,0,1,1,0.43274331,11.3
,Nevada,2002,0,Nondiscrimination,P,2011,,,,,,,,,,,,1,0,,
NH,New Hampshire,2002,0,Nondiscrimination,P,2019,1274405,0.62625098,35231,-1.254246,0.54074728,0,11,121,1331,2,2,1,0,-0.45359841,2.9000001
NJ,New Jersey,2002,0,Nondiscrimination,P,2006,8575252,2.0913301,39936,0.62838042,2.000849,0,11,121,1331,0,0,1,1,-0.45359841,2.5999999
,New Mexico,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
NY,New York,2002,0,Nondiscrimination,P,2010,19134293,1.99528,35448,3.6577215,-2.24839,0,11,121,1331,4,4,1,1,-0.45359841,3.2
,North Carolina,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,North Dakota,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Ohio,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Oklahoma,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
OR,Oregon,2002,0,Nondiscrimination,P,2007,3520355,1.03685,29797,-0.023463139,-0.12197803,0,11,121,1331,0,1,1,1,2.6485975,14.5
,Pennsylvania,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Rhode Island,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,South Carolina,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
SD,South Dakota,2002,0,Nondiscrimination,N,2012,760437,-0.93491399,28103,-0.91939449,0.17169887,1,11,121,1331,1,1,1,1,0.43274331,15.2
,Tennessee,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Texas,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Utah,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
VT,Vermont,2002,0,Nondiscrimination,P,2007,616408,1.5580699,29994,-0.36280659,-1.2204003,0,11,121,1331,1,1,1,1,-0.45359841,2.9000001
VA,Virginia,2002,0,Nondiscrimination,P,2020,7287829,-0.799779,33737,-0.40647787,0.64112473,0,11,121,1331,0,0,1,0,-0.45359841,17.9
WA,Washington,2002,1,Nondiscrimination,P,2002,6067060,0.96320099,33126,0.46373513,0.18918833,1,11,121,1331,0,0,1,1,1.7622559,12.9
,Washington,2002,0,Nondiscrimination,P,2009,,,,,,,,,,,,0,0,,
,West Virginia,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
,Wyoming,2002,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Alabama,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
AK,Alaska,2003,0,Nondiscrimination,P,2020,648280,0.465184,33657,0.33609986,0.094676226,1,12,144,1728,0,0,1,1,0.87591416,15.5
,Arizona,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Arkansas,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
CA,California,2003,0,Nondiscrimination,P,2012,35462712,2.8136001,34975,4.7746544,4.2705855,1,12,144,1728,0,0,1,1,2.2054267,8.8000002
CO,Colorado,2003,0,Nondiscrimination,P,2008,4547633,-0.44547099,35312,0.1505909,-0.44616187,1,12,144,1728,0,0,1,0,2.6485975,12.8
CT,Connecticut,2003,0,Nondiscrimination,P,2011,3486960,1.75007,43576,0.18887371,-0.42258686,0,12,144,1728,1,1,1,0,-0.45359841,2.7
,Connecticut,2003,0,Nondiscrimination,P,2020,,,,,,,,,,,,1,0,,
,Delaware,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Florida,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
,Georgia,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
HI,Hawaii,2003,0,Nondiscrimination,P,2018,1248755,1.67257,31197,0.096993357,0.47503391,0,12,144,1728,0,0,1,1,-0.45359841,11.6
,Idaho,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,1,,
IL,Illinois,2003,0,Nondiscrimination,P,2005,12649087,0.41506401,34717,0.91891265,0.14083093,1,12,144,1728,1,1,1,1,-0.45359841,10.6
,Indiana,2003,0,Nondiscrimination,"",2022,,,,,,,,,,,,1,0,,
IA,Iowa,2003,0,Nondiscrimination,P,2007,2941976,0.267573,29398,-0.15643106,-0.40789115,0,12,144,1728,2,2,1,1,-0.45359841,12.3
