state,state_no,state_name,state_fips,state_icpsr,year,female_pop,male_pop,black_pop,pct_hispanic,pct_white,population_total,white_pop,hispanic_pop,pct_female,pct_male,pct_black
AZ,3,ARIZONA,4,61,2009,3300000,3300000,317131,,,6595778,,,0.500320053221925,0.500320053221925,
AZ,3,ARIZONA,4,61,2010,3200000,3200000,,,,6413158,,,0.498974140353317,0.498974140353317,
AZ,3,ARIZONA,4,61,2011,,,,,,6467315,,,,,
AZ,3,ARIZONA,4,61,2012,,,,,,6553255,,,,,
AZ,3,ARIZONA,4,61,2013,,,,0.00303,0.00566,6553255,37091.4233,19856.36265,,,
AZ,3,ARIZONA,4,61,2014,,,,0.00305,0.00561,6553255,36763.76055,19987.42775,,,
AZ,3,ARIZONA,4,61,2015,,,,0.00307,0.00557,,,,,,
AZ,3,ARIZONA,4,61,2016,,,,0.00309,0.00553,,,,,,
AZ,3,ARIZONA,4,61,2017,,,,0.00314,0.00547,,,,,,
AZ,3,ARIZONA,4,61,2018,,,,,,,,,,,
AZ,3,ARIZONA,4,61,2019,,,,,,,,,,,
AZ,3,ARIZONA,4,61,2020,,,,,,,,,,,
CA,5,CALIFORNIA,6,71,1987,,,2137519,,,27663000,,,,,
CA,5,CALIFORNIA,6,71,1988,,,2190151,,,28168000,,,,,
CA,5,CALIFORNIA,6,71,1989,,,2247210,,,29063000,,,,,
CA,5,CALIFORNIA,6,71,1990,,,2322371,,,29760021,,,,,
CA,5,CALIFORNIA,6,71,1991,,,2361537,,,30380000,,,,,
CA,5,CALIFORNIA,6,71,1992,,,2394610,,,30867000,,,,,
CA,5,CALIFORNIA,6,71,1993,,,2406609,,,31211000,,,,,
CA,5,CALIFORNIA,6,71,1994,1.6e+07,1.6e+07,2411731,,,31431000,,,0.509051573287519,0.509051573287519,
CA,5,CALIFORNIA,6,71,1995,1.6e+07,1.6e+07,2418634,,,31589000,,,0.506505429105068,0.506505429105068,
CA,5,CALIFORNIA,6,71,1996,1.6e+07,1.6e+07,2434897,,,31878000,,,0.501913545391806,0.501913545391806,
CA,5,CALIFORNIA,6,71,1997,1.6e+07,1.6e+07,2455408,,,32268000,,,0.495847279038056,0.495847279038056,
CA,5,CALIFORNIA,6,71,1998,1.6e+07,1.6e+07,2477681,,,32667000,,,0.489790920500811,0.489790920500811,
CA,5,CALIFORNIA,6,71,1999,1.7e+07,1.7e+07,2502469,,,33145121,,,0.512896000590856,0.512896000590856,
CA,5,CALIFORNIA,6,71,2000,1.7e+07,1.7e+07,2523199,,,33871648,,,0.501894681947569,0.501894681947569,
CA,5,CALIFORNIA,6,71,2001,,,2542678,,,34600463,,,,,
CA,5,CALIFORNIA,6,71,2002,1.8e+07,1.8e+07,2556618,,,35001986,,,0.514256533900676,0.514256533900676,
CA,5,CALIFORNIA,6,71,2003,1.8e+07,1.8e+07,2568796,,,35462712,,,0.507575393557041,0.507575393557041,
CA,5,CALIFORNIA,6,71,2004,1.8e+07,1.8e+07,2580607,,,35842038,,,0.502203585633161,0.502203585633161,
CA,5,CALIFORNIA,6,71,2005,1.8e+07,1.8e+07,2585704,,,36154147,,,0.497868197526552,0.497868197526552,
CA,5,CALIFORNIA,6,71,2006,1.8e+07,1.8e+07,2589939,,,36457549,,,0.493724907288748,0.493724907288748,
CA,5,CALIFORNIA,6,71,2007,1.8e+07,1.8e+07,2595801,,,36553215,,,0.492432744971954,0.492432744971954,
CA,5,CALIFORNIA,6,71,2008,1.8e+07,1.8e+07,2613181,,,36756666,,,0.489707091497363,0.489707091497363,
CA,5,CALIFORNIA,6,71,2009,1.8e+07,1.9e+07,2638462,,,36961664,,,0.486991061874271,0.514046120867286,
CA,5,CALIFORNIA,6,71,2010,1.9e+07,1.9e+07,,,,37338198,,,0.508862264858095,0.508862264858095,
CA,5,CALIFORNIA,6,71,2011,,,,,,37683933,,,,,
CA,5,CALIFORNIA,6,71,2012,,,,,,38041430,,,,,
CA,5,CALIFORNIA,6,71,2013,,,,0.00384,0.00388,38041430,147600.7484,146079.0912,,,
CA,5,CALIFORNIA,6,71,2014,,,,0.00386,0.00383,38041430,145698.6769,146839.9198,,,
CA,5,CALIFORNIA,6,71,2015,,,,0.00388,0.00378,,,,,,
CA,5,CALIFORNIA,6,71,2016,,,,0.00389,0.00375,,,,,,
CA,5,CALIFORNIA,6,71,2017,,,,0.00391,0.0037,,,,,,
CA,5,CALIFORNIA,6,71,2018,,,,,,,,,,,
CA,5,CALIFORNIA,6,71,2019,,,,,,,,,,,
CA,5,CALIFORNIA,6,71,2020,,,,,,,,,,,
CO,6,COLORADO,8,62,1987,,,131190,,,3296000,,,,,
CO,6,COLORADO,8,62,1988,,,132337,,,3290000,,,,,
CO,6,COLORADO,8,62,1989,,,134241,,,3317000,,,,,
CO,6,COLORADO,8,62,1990,,,136626,,,3294394,,,,,
CO,6,COLORADO,8,62,1991,,,142090,,,3377000,,,,,
CO,6,COLORADO,8,62,1992,,,147912,,,3470000,,,,,
CO,6,COLORADO,8,62,1993,,,153962,,,3566000,,,,,
CO,6,COLORADO,8,62,1994,1800000,1800000,158896,,,3656000,,,0.492341356673961,0.492341356673961,
CO,6,COLORADO,8,62,1995,1900000,1900000,162559,,,3747000,,,0.507072324526288,0.507072324526288,
CO,6,COLORADO,8,62,1996,1900000,1900000,166672,,,3823000,,,0.496991891184933,0.496991891184933,
CO,6,COLORADO,8,62,1997,2e+06,1900000,171306,,,3893000,,,0.51374261494991,0.488055484202415,
CO,6,COLORADO,8,62,1998,2e+06,2e+06,177472,,,3971000,,,0.503651473180559,0.503651473180559,
CO,6,COLORADO,8,62,1999,2e+06,2e+06,183070,,,4056133,,,0.493080478376819,0.493080478376819,
CO,6,COLORADO,8,62,2000,2100000,2200000,189968,,,4301261,,,0.488228917054789,0.511477913105017,
CO,6,COLORADO,8,62,2001,,,197565,,,4430989,,,,,
CO,6,COLORADO,8,62,2002,2200000,2300000,203335,,,4501051,,,0.48877473283462,0.510991766145285,
CO,6,COLORADO,8,62,2003,2300000,2300000,205989,,,4547633,,,0.50575761060754,0.50575761060754,
CO,6,COLORADO,8,62,2004,2300000,2300000,211880,,,4601821,,,0.499802143542741,0.499802143542741,
CO,6,COLORADO,8,62,2005,2300000,2400000,215348,,,4663295,,,0.493213489603381,0.514657554368746,
CO,6,COLORADO,8,62,2006,2400000,2400000,223018,,,4753377,,,0.50490419758416,0.50490419758416,
CO,6,COLORADO,8,62,2007,2400000,2500000,229276,,,4861515,,,0.493673268518147,0.514242988039737,
CO,6,COLORADO,8,62,2008,2400000,2500000,236938,,,4939456,,,0.485883465709584,0.50612861011415,
CO,6,COLORADO,8,62,2009,2500000,2500000,245475,,,5024748,,,0.497537388939704,0.497537388939704,
CO,6,COLORADO,8,62,2010,2500000,2500000,,,,5047692,,,0.495275860730013,0.495275860730013,
CO,6,COLORADO,8,62,2011,,,,,,5116302,,,,,
CO,6,COLORADO,8,62,2012,,,,,,5187582,,,,,
CO,6,COLORADO,8,62,2013,,,,0.0021,0.00691,5187582,35846.19162,10893.9222,,,
CO,6,COLORADO,8,62,2014,,,,0.00212,0.00688,5187582,35690.56416,10997.67384,,,
CO,6,COLORADO,8,62,2015,,,,0.00213,0.00685,,,,,,
CO,6,COLORADO,8,62,2016,,,,0.00213,0.00685,,,,,,
CO,6,COLORADO,8,62,2017,,,,0.00215,0.00682,,,,,,
CO,6,COLORADO,8,62,2018,,,,,,,,,,,
CO,6,COLORADO,8,62,2019,,,,,,,,,,,
CO,6,COLORADO,8,62,2020,,,,,,,,,,,
CT,7,CONNECTICUT,9,1,1987,,,263542,,,3211000,,,,,
CT,7,CONNECTICUT,9,1,1988,,,271015,,,3241000,,,,,
CT,7,CONNECTICUT,9,1,1989,,,277332,,,3239000,,,,,
CT,7,CONNECTICUT,9,1,1990,,,283440,,,3287116,,,,,
CT,7,CONNECTICUT,9,1,1991,,,291762,,,3291000,,,,,
CT,7,CONNECTICUT,9,1,1992,,,296477,,,3281000,,,,,
CT,7,CONNECTICUT,9,1,1993,,,303637,,,3277000,,,,,
CT,7,CONNECTICUT,9,1,1994,1700000,1600000,308487,,,3275000,,,0.519083969465649,0.488549618320611,
CT,7,CONNECTICUT,9,1,1995,1700000,1600000,313387,,,3275000,,,0.519083969465649,0.488549618320611,
CT,7,CONNECTICUT,9,1,1996,1700000,1600000,319188,,,3274000,,,0.519242516799023,0.488698839340257,
CT,7,CONNECTICUT,9,1,1997,1700000,1600000,325427,,,3270000,,,0.519877675840979,0.489296636085627,
CT,7,CONNECTICUT,9,1,1998,1700000,1600000,333828,,,3274000,,,0.519242516799023,0.488698839340257,
CT,7,CONNECTICUT,9,1,1999,1700000,1600000,341801,,,3282031,,,0.51797195090479,0.487503012616273,
CT,7,CONNECTICUT,9,1,2000,1800000,1600000,348661,,,3405565,,,0.528546658190344,0.469819251724751,
CT,7,CONNECTICUT,9,1,2001,,,352940,,,3434602,,,,,
CT,7,CONNECTICUT,9,1,2002,1800000,1700000,357841,,,3458587,,,0.520443753475046,0.491530211615322,
CT,7,CONNECTICUT,9,1,2003,1800000,1700000,362561,,,3486960,,,0.51620896138757,0.487530685754927,
CT,7,CONNECTICUT,9,1,2004,1800000,1700000,364877,,,3498966,,,0.514437693878706,0.485857821996556,
CT,7,CONNECTICUT,9,1,2005,1800000,1700000,367594,,,3500701,,,0.514182730830197,0.485617023561852,
CT,7,CONNECTICUT,9,1,2006,1800000,1700000,371498,,,3504809,,,0.513580055289746,0.485047829995871,
CT,7,CONNECTICUT,9,1,2007,1800000,1700000,374779,,,3502309,,,0.513946656334435,0.485394064315856,
CT,7,CONNECTICUT,9,1,2008,1800000,1700000,379637,,,3501252,,,0.514101812722992,0.485540600905048,
CT,7,CONNECTICUT,9,1,2009,1800000,1700000,384784,,,3518288,,,0.51161246606304,0.48318955128176,
CT,7,CONNECTICUT,9,1,2010,1800000,1700000,,,,3575498,,,0.503426375850301,0.475458243858618,
CT,7,CONNECTICUT,9,1,2011,,,,,,3586717,,,,,
CT,7,CONNECTICUT,9,1,2012,,,,,,3590347,,,,,
CT,7,CONNECTICUT,9,1,2013,,,,0.00147,0.00693,3590347,24881.10471,5277.81009,,,
CT,7,CONNECTICUT,9,1,2014,,,,0.0015,0.00686,3590347,24629.78042,5385.5205,,,
CT,7,CONNECTICUT,9,1,2015,,,,0.00154,0.00679,,,,,,
CT,7,CONNECTICUT,9,1,2016,,,,0.00157,0.00674,,,,,,
CT,7,CONNECTICUT,9,1,2017,,,,0.00161,0.00667,,,,,,
CT,7,CONNECTICUT,9,1,2018,,,,,,,,,,,
CT,7,CONNECTICUT,9,1,2019,,,,,,,,,,,
CT,7,CONNECTICUT,9,1,2020,,,,,,,,,,,
DE,8,DELAWARE,10,11,1987,,,106118,,,644000,,,,,
DE,8,DELAWARE,10,11,1988,,,108667,,,660000,,,,,
