state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,std_init_use,evangelical_pop
AR,Arkansas,2006,0,Nondiscrimination,"",2022,2810872,-1.63886,29385,-0.558282017707825,0.844580411911011,0,-0.453598409891129,39.900002
CA,California,2006,0,Nondiscrimination,P,2012,36457549,2.42296,41518,5.09427213668823,3.65472316741943,0,7.08030605316162,11.5
CO,Colorado,2006,0,Nondiscrimination,P,2008,4753377,-0.360245,41181,0.102707982063293,-0.562144160270691,0,2.64859747886658,14.8
CT,Connecticut,2006,0,Nondiscrimination,P,2011,3504809,1.82309,52324,0.163802579045296,-0.378019124269485,0,-0.453598409891129,4.8000002
CT,Connecticut,2006,0,Nondiscrimination,P,2020,3504809,1.82309,52324,0.163802579045296,-0.378019124269485,0,-0.453598409891129,4.8000002
DE,Delaware,2006,0,Nondiscrimination,"",2022,853476,0.722401,38812,-0.15143446624279,0.44430148601532,0,-0.453598409891129,7.6999998
FL,Florida,2006,0,Nondiscrimination,"",2022,18089888,-0.746756,37996,0.618784368038178,2.67848825454712,1,-0.0104275494813919,16.9
GA,Georgia,2006,0,Nondiscrimination,"",2022,9363941,-1.64896,34061,-0.682469367980957,0.466046094894409,1,-0.453598409891129,30.299999
HI,Hawaii,2006,0,Nondiscrimination,P,2018,1285498,1.68139,37507,0.0477361455559731,0.349503129720688,0,-0.453598409891129,14.7
ID,Idaho,2006,0,Nondiscrimination,"",2022,1466465,-0.986473,31493,-0.484725475311279,-0.324440836906433,1,0.432743310928345,39
IN,Indiana,2006,0,Nondiscrimination,"",2022,6313520,-0.555957,32667,-0.4872767329216,0.145745128393173,1,-0.453598409891129,19.700001
IA,Iowa,2006,0,Nondiscrimination,P,2007,2982085,0.133986,33719,-0.11499135941267,-0.640615224838257,0,-0.453598409891129,14
KS,Kansas,2006,0,Nondiscrimination,"",2022,2764075,-0.72083,35678,-0.643728494644165,-0.428498446941376,0,-0.453598409891129,19.299999
KY,Kentucky,2006,0,Nondiscrimination,"",2022,4206074,-0.658698,30034,-0.550801217556,0.632059752941132,0,-0.453598409891129,34.099998
LA,Louisiana,2006,0,Nondiscrimination,"",2022,4287768,-0.958131,33287,-0.386525809764862,0.753778457641602,1,-0.453598409891129,24.1
MD,Maryland,2006,0,Nondiscrimination,P,2022,5615727,1.53592,44858,0.307140946388245,0.388700425624847,0,-0.453598409891129,12.8
MA,Massachusetts,2006,0,Nondiscrimination,P,2011,6437193,1.88092,47559,1.06212294101715,-1.56880688667297,0,0.87591415643692,3.8
MI,Michigan,2006,0,Nondiscrimination,P,2022,10095643,0.399266,33365,1.68545532226563,0.326346218585968,0,0.432743310928345,13.3
MS,Mississippi,2006,0,Nondiscrimination,"",2022,2910540,-2.24533,27917,-0.562853574752808,-0.342757791280746,0,-0.453598409891129,40.099998
MO,Missouri,2006,1,Nondiscrimination,N,2006,5842713,-0.306704,34013,-0.00499961664900184,-0.558418393135071,1,0.87591415643692,26.5
MT,Montana,2006,0,Nondiscrimination,"",2022,944632,0.434513,31959,-0.794909656047821,-0.161464139819145,0,0.432743310928345,16.9
NE,Nebraska,2006,0,Nondiscrimination,"",2022,1768331,-0.305905,35432,-0.238227322697639,-0.0681368261575699,0,0.432743310928345,17.1
NV,Nevada,2006,0,Nondiscrimination,P,2009,2495529,-0.433407,38786,-0.379293531179428,1.34286510944366,0,2.20542669296265,14.4
NV,Nevada,2006,0,Nondiscrimination,P,2011,2495529,-0.433407,38786,-0.379293531179428,1.34286510944366,0,2.20542669296265,14.4
NH,New Hampshire,2006,0,Nondiscrimination,P,2019,1314895,0.731078,41092,-1.23555159568787,0.494091123342514,0,-0.453598409891129,4.1999998
NJ,New Jersey,2006,1,Nondiscrimination,P,2006,8724560,2.37367,47500,0.446297645568848,1.78692424297333,1,-0.453598409891129,4.6999998
NM,New Mexico,2006,0,Nondiscrimination,"",2022,1954599,0.631336,30209,-0.966292500495911,0.668110132217407,1,-0.453598409891129,16.799999
NY,New York,2006,0,Nondiscrimination,P,2010,19306183,2.1721,44567,3.42580366134644,-2.59689426422119,0,-0.453598409891129,4.9000001
NC,North Carolina,2006,0,Nondiscrimination,"",2022,8856505,-1.46744,33373,0.0478679984807968,-0.946640610694885,1,-0.453598409891129,27.9
ND,North Dakota,2006,0,Nondiscrimination,"",2022,635867,-1.36807,32914,-1.09524321556091,0.4392149746418,1,0.432743310928345,12.7
OH,Ohio,2006,0,Nondiscrimination,"",2022,11478006,-0.111488,34008,1.05477654933929,-1.17691612243652,1,3.09176850318909,13.4
OK,Oklahoma,2006,0,Nondiscrimination,"",2022,3579212,-0.985734,33040,0.127176523208618,-0.105162978172302,0,-0.0104275494813919,42
OR,Oregon,2006,0,Nondiscrimination,P,2007,3700758,0.879845,34706,-0.13789738714695,0.0230774991214275,0,3.97811007499695,15.5
PA,Pennsylvania,2006,0,Nondiscrimination,"",2022,12440621,0.401888,36984,2.26977252960205,1.28060817718506,0,-0.453598409891129,8.8999996
RI,Rhode Island,2006,0,Nondiscrimination,"",2022,1067610,1.82039,38251,-0.332724809646606,-0.116755336523056,0,-0.453598409891129,2.9000001
SC,South Carolina,2006,0,Nondiscrimination,"",2022,4321249,-1.71591,30794,-0.362835198640823,0.18332351744175,1,-0.453598409891129,31.299999
SD,South Dakota,2006,0,Nondiscrimination,N,2012,781919,-1.07815,33948,-0.97002774477005,0.146798431873322,1,3.09176850318909,15.7
TN,Tennessee,2006,0,Nondiscrimination,"",2022,6038803,-1.03172,32885,-0.435740143060684,0.347587883472443,0,-0.453598409891129,38.299999
TX,Texas,2006,0,Nondiscrimination,"",2022,23507783,-0.990265,35287,0.0608128719031811,1.04638433456421,1,-0.453598409891129,26.9
UT,Utah,2006,0,Nondiscrimination,"",2022,2550063,-1.09313,31035,-0.973884582519531,0.404263436794281,1,-0.453598409891129,71.400002
VT,Vermont,2006,0,Nondiscrimination,P,2007,623908,1.7465,35867,-0.489774376153946,-0.950928747653961,0,-0.453598409891129,4.3000002
VA,Virginia,2006,0,Nondiscrimination,P,2020,7642884,-0.755333,41218,-0.42103585600853,0.557836294174194,0,-0.453598409891129,20.299999
WA,Washington,2006,0,Nondiscrimination,P,2009,6395798,1.24326,39570,0.222422733902931,0.877302527427673,1,3.09176850318909,16.200001
WV,West Virginia,2006,0,Nondiscrimination,"",2022,1818470,0.103456,28372,-0.511043548583984,0.213671490550041,1,-0.453598409891129,14.4
WY,Wyoming,2006,0,Nondiscrimination,"",2022,515004,-1.0358,43836,-1.05862677097321,0.425458163022995,0,-0.453598409891129,21.700001
AL,Alabama,2007,0,Nondiscrimination,"",2022,4627851,-1.88637,32528,-0.861437261104584,0.76933878660202,0,-0.453598409891129,42.799999
AK,Alaska,2007,0,Nondiscrimination,P,2020,683478,0.192819,41316,0.606971681118012,0.042462632060051,1,1.3190850019455,18.700001
AZ,Arizona,2007,0,Nondiscrimination,"",2022,6338755,-0.500492,35441,0.478526324033737,-0.728003621101379,0,3.97811007499695,18.1
AR,Arkansas,2007,0,Nondiscrimination,"",2022,2834797,-1.60263,31353,-0.616898655891419,0.902122318744659,1,-0.453598409891129,39.900002
CA,California,2007,0,Nondiscrimination,P,2012,36553215,2.48846,43211,5.24616670608521,3.28219199180603,0,3.53493928909302,11.5
CO,Colorado,2007,0,Nondiscrimination,P,2008,4861515,-0.184411,42724,0.0538643151521683,-0.50435334444046,1,2.64859747886658,14.8
CT,Connecticut,2007,0,Nondiscrimination,P,2011,3502309,1.75901,55859,0.237019449472427,-0.611484408378601,0,-0.453598409891129,4.8000002
CT,Connecticut,2007,0,Nondiscrimination,P,2020,3502309,1.75901,55859,0.237019449472427,-0.611484408378601,0,-0.453598409891129,4.8000002
DE,Delaware,2007,0,Nondiscrimination,"",2022,864764,0.634893,39808,-0.126987427473068,0.381035059690475,0,-0.453598409891129,7.6999998
FL,Florida,2007,0,Nondiscrimination,"",2022,18251243,-0.665149,39256,0.704740047454834,2.41048979759216,1,-0.0104275494813919,16.9
GA,Georgia,2007,0,Nondiscrimination,"",2022,9544750,-1.69291,35369,-0.642321884632111,0.387403279542923,1,-0.453598409891129,30.299999
HI,Hawaii,2007,0,Nondiscrimination,P,2018,1283388,1.751,39946,0.156337484717369,0.317221164703369,0,-0.453598409891129,14.7
ID,Idaho,2007,0,Nondiscrimination,"",2022,1499402,-1.08571,32607,-0.515175819396973,-0.196008235216141,1,0.432743310928345,39
IN,Indiana,2007,0,Nondiscrimination,"",2022,6345289,-0.595609,33645,-0.243947818875313,-0.520301997661591,0,-0.453598409891129,19.700001
IA,Iowa,2007,1,Nondiscrimination,P,2007,2988046,0.435309,35843,-0.146635338664055,-0.347271680831909,1,-0.453598409891129,14
KS,Kansas,2007,0,Nondiscrimination,"",2022,2775997,-0.791824,37663,-0.533179998397827,-0.625392198562622,0,-0.453598409891129,19.299999
KY,Kentucky,2007,0,Nondiscrimination,"",2022,4241474,-0.632802,31175,-0.304569214582443,0.00743709178641439,0,-0.453598409891129,34.099998
LA,Louisiana,2007,0,Nondiscrimination,"",2022,4293204,-0.85556,35794,-0.143378987908363,0.48697429895401,1,-0.453598409891129,24.1
MD,Maryland,2007,0,Nondiscrimination,P,2022,5618344,1.67121,46839,0.303348183631897,0.167464479804039,1,-0.453598409891129,12.8
MA,Massachusetts,2007,0,Nondiscrimination,P,2011,6449755,1.91776,50150,1.1250593662262,-1.79502308368683,1,0.87591415643692,3.8
MI,Michigan,2007,0,Nondiscrimination,P,2022,10071822,0.330086,34419,1.65760290622711,0.00295190489850938,0,0.432743310928345,13.3
MS,Mississippi,2007,0,Nondiscrimination,"",2022,2918785,-2.25308,29568,0.0177327040582895,-1.950963139534,0,-0.453598409891129,40.099998
MT,Montana,2007,0,Nondiscrimination,"",2022,957861,0.404387,33651,-0.866754651069641,0.0157823823392391,0,0.432743310928345,16.9
NE,Nebraska,2007,0,Nondiscrimination,"",2022,1774571,-0.337245,37887,-0.206773802638054,-0.12257544696331,0,0.432743310928345,17.1
NV,Nevada,2007,0,Nondiscrimination,P,2009,2565382,-0.434404,39872,-0.19303734600544,1.76184332370758,0,2.20542669296265,14.4
NV,Nevada,2007,0,Nondiscrimination,P,2011,2565382,-0.434404,39872,-0.19303734600544,1.76184332370758,0,2.20542669296265,14.4
NH,New Hampshire,2007,0,Nondiscrimination,P,2019,1315828,0.885829,42984,-0.85036689043045,-0.551711201667786,1,-0.453598409891129,4.1999998
NM,New Mexico,2007,0,Nondiscrimination,"",2022,1969915,0.862242,31675,-0.904729664325714,0.571207284927368,1,-0.453598409891129,16.799999
NY,New York,2007,0,Nondiscrimination,P,2010,19297729,2.21009,47852,3.29365730285645,-2.68814563751221,0,-0.453598409891129,4.9000001
NC,North Carolina,2007,0,Nondiscrimination,"",2022,9061032,-1.44032,34761,-0.102242298424244,-0.617992579936981,1,-0.453598409891129,27.9
ND,North Dakota,2007,0,Nondiscrimination,"",2022,639715,-1.37785,36208,-1.10151958465576,0.48713830113411,1,0.432743310928345,12.7
OH,Ohio,2007,0,Nondiscrimination,"",2022,11466917,-0.054684,35183,1.56141233444214,-2.85450983047485,0,1.3190850019455,13.4
OK,Oklahoma,2007,0,Nondiscrimination,"",2022,3617316,-1.02004,34329,0.0215178672224283,0.0446736812591553,0,-0.453598409891129,42
OR,Oregon,2007,1,Nondiscrimination,P,2007,3747455,1.08442,35950,-0.103681549429893,0.336358934640884,1,3.97811007499695,15.5
PA,Pennsylvania,2007,0,Nondiscrimination,"",2022,12432792,0.681197,38927,2.36108875274658,0.975603818893433,0,-0.453598409891129,8.8999996
RI,Rhode Island,2007,0,Nondiscrimination,"",2022,1057832,1.81538,40349,-0.47385635972023,0.229655206203461,0,-0.453598409891129,2.9000001
SC,South Carolina,2007,0,Nondiscrimination,"",2022,4407709,-1.71989,31990,-0.142978310585022,-0.450055330991745,1,-0.453598409891129,31.299999
SD,South Dakota,2007,0,Nondiscrimination,N,2012,796214,-1.11402,36993,-0.982081353664398,0.156237438321114,1,3.09176850318909,15.7
TN,Tennessee,2007,0,Nondiscrimination,"",2022,6156719,-0.962872,34221,-0.479082524776459,0.497679263353348,0,-0.453598409891129,38.299999
TX,Texas,2007,0,Nondiscrimination,"",2022,23904380,-0.935827,37098,-0.127028256654739,1.59427845478058,1,-0.453598409891129,26.9
UT,Utah,2007,0,Nondiscrimination,"",2022,2645330,-1.13113,32761,-0.978286802768707,0.439972907304764,1,-0.453598409891129,71.400002
VT,Vermont,2007,1,Nondiscrimination,P,2007,621254,1.83298,37820,-0.665894091129303,-0.552135050296783,0,-0.453598409891129,4.3000002
VA,Virginia,2007,0,Nondiscrimination,P,2020,7712091,-0.749267,43261,-0.456506609916687,0.703711688518524,0,-0.453598409891129,20.299999
WA,Washington,2007,0,Nondiscrimination,P,2009,6468424,1.18944,42192,0.300067752599716,0.940475463867188,1,1.3190850019455,16.200001
WV,West Virginia,2007,0,Nondiscrimination,"",2022,1812035,0.002981,29497,-0.609354972839356,0.375227361917496,1,-0.453598409891129,14.4
WY,Wyoming,2007,0,Nondiscrimination,"",2022,522830,-1.01938,45281,-1.00140047073364,0.308692693710327,0,-0.453598409891129,21.700001
AL,Alabama,2008,0,Nondiscrimination,"",2022,4661900,-1.90583,33952,-0.861437261104584,0.76933878660202,0,-0.453598409891129,42.799999
AK,Alaska,2008,0,Nondiscrimination,P,2020,686293,0.224406,44801,0.606971681118012,0.042462632060051,1,1.3190850019455,18.700001
AZ,Arizona,2008,0,Nondiscrimination,"",2022,6500180,-0.641311,36054,0.478526324033737,-0.728003621101379,0,2.20542669296265,18.1
AR,Arkansas,2008,0,Nondiscrimination,"",2022,2855390,-1.69316,32834,-0.616898655891419,0.902122318744659,1,0.432743310928345,39.900002
CA,California,2008,0,Nondiscrimination,P,2012,36756666,2.43346,43993,5.24616670608521,3.28219199180603,0,6.19396448135376,11.5
CO,Colorado,2008,1,Nondiscrimination,P,2008,4939456,-0.129186,44164,0.0538643151521683,-0.50435334444046,1,3.97811007499695,14.8
CT,Connecticut,2008,0,Nondiscrimination,P,2011,3501252,1.86818,56904,0.237019449472427,-0.611484408378601,0,-0.453598409891129,4.8000002
CT,Connecticut,2008,0,Nondiscrimination,P,2020,3501252,1.86818,56904,0.237019449472427,-0.611484408378601,0,-0.453598409891129,4.8000002
DE,Delaware,2008,0,Nondiscrimination,"",2022,873092,0.654944,40549,-0.126987427473068,0.381035059690475,0,-0.453598409891129,7.6999998
FL,Florida,2008,0,Nondiscrimination,"",2022,18328340,-0.724212,39958,0.704740047454834,2.41048979759216,1,-0.0104275494813919,16.9
GA,Georgia,2008,0,Nondiscrimination,"",2022,9685744,-1.74999,35863,-0.642321884632111,0.387403279542923,1,-0.453598409891129,30.299999
HI,Hawaii,2008,0,Nondiscrimination,P,2018,1288198,1.84821,41507,0.156337484717369,0.317221164703369,0,-0.453598409891129,14.7
ID,Idaho,2008,0,Nondiscrimination,"",2022,1523816,-1.08996,33108,-0.515175819396973,-0.196008235216141,1,-0.453598409891129,39
IN,Indiana,2008,0,Nondiscrimination,"",2022,6376792,-0.436332,34890,-0.243947818875313,-0.520301997661591,0,-0.453598409891129,19.700001
KS,Kansas,2008,0,Nondiscrimination,"",2022,2802134,-0.824018,40456,-0.533179998397827,-0.625392198562622,0,-0.453598409891129,19.299999
KY,Kentucky,2008,0,Nondiscrimination,"",2022,4269245,-0.655353,32525,-0.304569214582443,0.00743709178641439,0,-0.453598409891129,34.099998
LA,Louisiana,2008,0,Nondiscrimination,"",2022,4410796,-0.825925,37944,-0.143378987908363,0.48697429895401,0,-0.453598409891129,24.1
MD,Maryland,2008,0,Nondiscrimination,P,2022,5633597,1.66962,48854,0.303348183631897,0.167464479804039,1,-0.453598409891129,12.8
MA,Massachusetts,2008,0,Nondiscrimination,P,2011,6497967,2.00336,51897,1.1250593662262,-1.79502308368683,1,0.87591415643692,3.8
MI,Michigan,2008,0,Nondiscrimination,P,2022,10003422,0.318279,35282,1.65760290622711,0.00295190489850938,0,0.432743310928345,13.3
MS,Mississippi,2008,0,Nondiscrimination,"",2022,2938618,-2.31722,30949,0.0177327040582895,-1.950963139534,0,-0.453598409891129,40.099998
MT,Montana,2008,0,Nondiscrimination,"",2022,967440,0.24394,35302,-0.866754651069641,0.0157823823392391,0,-0.0104275494813919,16.9
NE,Nebraska,2008,0,Nondiscrimination,"",2022,1783432,-0.408841,40391,-0.206773802638054,-0.12257544696331,0,-0.0104275494813919,17.1
NV,Nevada,2008,0,Nondiscrimination,P,2009,2600167,-0.401882,39824,-0.19303734600544,1.76184332370758,0,-0.0104275494813919,14.4
NV,Nevada,2008,0,Nondiscrimination,P,2011,2600167,-0.401882,39824,-0.19303734600544,1.76184332370758,0,-0.0104275494813919,14.4
NH,New Hampshire,2008,0,Nondiscrimination,P,2019,1315809,0.727488,44194,-0.85036689043045,-0.551711201667786,1,-0.453598409891129,4.1999998
NM,New Mexico,2008,0,Nondiscrimination,"",2022,1984356,0.834293,33505,-0.904729664325714,0.571207284927368,1,-0.453598409891129,16.799999
NY,New York,2008,0,Nondiscrimination,P,2010,19490297,2.4635,49369,3.29365730285645,-2.68814563751221,0,-0.453598409891129,4.9000001
NC,North Carolina,2008,0,Nondiscrimination,"",2022,9222414,-1.44643,35740,-0.102242298424244,-0.617992579936981,1,-0.453598409891129,27.9
ND,North Dakota,2008,0,Nondiscrimination,"",2022,641481,-1.40046,40903,-1.10151958465576,0.48713830113411,1,0.87591415643692,12.7
OH,Ohio,2008,0,Nondiscrimination,"",2022,11485910,-0.084631,36392,1.56141233444214,-2.85450983047485,0,-0.0104275494813919,13.4
OK,Oklahoma,2008,0,Nondiscrimination,"",2022,3642361,-1.03031,37690,0.0215178672224283,0.0446736812591553,0,-0.453598409891129,42
PA,Pennsylvania,2008,0,Nondiscrimination,"",2022,12448279,0.666996,40671,2.36108875274658,0.975603818893433,0,-0.453598409891129,8.8999996
RI,Rhode Island,2008,0,Nondiscrimination,"",2022,1050788,1.8528,41819,-0.47385635972023,0.229655206203461,0,-0.453598409891129,2.9000001
SC,South Carolina,2008,0,Nondiscrimination,"",2022,4479800,-1.65164,32962,-0.142978310585022,-0.450055330991745,1,-0.453598409891129,31.299999
SD,South Dakota,2008,0,Nondiscrimination,N,2012,804194,-1.1203,40306,-0.982081353664398,0.156237438321114,1,0.87591415643692,15.7
TN,Tennessee,2008,0,Nondiscrimination,"",2022,6214888,-1.03363,35126,-0.479082524776459,0.497679263353348,0,-0.453598409891129,38.299999
TX,Texas,2008,0,Nondiscrimination,"",2022,24326974,-0.935887,39704,-0.127028256654739,1.59427845478058,1,-0.453598409891129,26.9
UT,Utah,2008,0,Nondiscrimination,"",2022,2736424,-1.13921,34034,-0.978286802768707,0.439972907304764,1,-0.453598409891129,71.400002
VA,Virginia,2008,0,Nondiscrimination,P,2020,7769089,-0.735654,44688,-0.456506609916687,0.703711688518524,0,-0.453598409891129,20.299999
WA,Washington,2008,0,Nondiscrimination,P,2009,6549224,1.09302,44098,0.300067752599716,0.940475463867188,1,1.3190850019455,16.200001
WV,West Virginia,2008,0,Nondiscrimination,"",2022,1814468,-0.003903,31310,-0.609354972839356,0.375227361917496,1,-0.453598409891129,14.4
WY,Wyoming,2008,0,Nondiscrimination,"",2022,532668,-1.0538,49222,-1.00140047073364,0.308692693710327,0,-0.453598409891129,21.700001
AL,Alabama,2009,0,Nondiscrimination,"",2022,4708708,-1.80256,32661,-0.651676297187805,0.193592116236687,0,-0.453598409891129,42.799999
AK,Alaska,2009,0,Nondiscrimination,P,2020,698473,0.088321,43233,0.546370804309845,1.39209759235382,0,1.3190850019455,18.700001
AZ,Arizona,2009,0,Nondiscrimination,"",2022,6595778,-0.827283,33957,0.567621409893036,-1.68764615058899,1,2.20542669296265,18.1
AR,Arkansas,2009,0,Nondiscrimination,"",2022,2889450,-1.67347,31969,-0.565397083759308,0.668107271194458,1,0.432743310928345,39.900002
CA,California,2009,0,Nondiscrimination,P,2012,36961664,2.31192,41353,5.03101015090942,3.53448462486267,0,6.19396448135376,11.5
CT,Connecticut,2009,0,Nondiscrimination,P,2011,3518288,1.85953,53573,0.0508946031332016,-0.202477872371674,0,-0.453598409891129,4.8000002
CT,Connecticut,2009,0,Nondiscrimination,P,2020,3518288,1.85953,53573,0.0508946031332016,-0.202477872371674,0,-0.453598409891129,4.8000002
DE,Delaware,2009,0,Nondiscrimination,"",2022,885122,0.696238,38626,-0.156302928924561,0.292596310377121,1,-0.453598409891129,7.6999998
FL,Florida,2009,0,Nondiscrimination,"",2022,18537969,-0.908067,37387,0.612504720687866,2.4528214931488,1,-0.0104275494813919,16.9
GA,Georgia,2009,0,Nondiscrimination,"",2022,9829211,-1.8236,34081,-0.673040390014648,0.329079359769821,1,-0.453598409891129,30.299999
HI,Hawaii,2009,0,Nondiscrimination,P,2018,1295178,1.84365,40681,0.336879253387451,0.465246856212616,0,-0.453598409891129,14.7
ID,Idaho,2009,0,Nondiscrimination,"",2022,1545801,-1.157,31031,-0.414848476648331,-0.512133538722992,1,-0.453598409891129,39
IN,Indiana,2009,0,Nondiscrimination,"",2022,6423113,-0.374331,33363,-0.163777992129326,-0.091846376657486,0,-0.453598409891129,19.700001
KS,Kansas,2009,0,Nondiscrimination,"",2022,2818747,-0.712453,38246,-0.539839923381805,-0.584397256374359,0,-0.453598409891129,19.299999
KY,Kentucky,2009,0,Nondiscrimination,"",2022,4314113,-0.624777,31957,-0.367991179227829,0.216248497366905,0,-0.453598409891129,34.099998
LA,Louisiana,2009,0,Nondiscrimination,"",2022,4492076,-0.788337,36157,-0.190374851226807,0.598548591136932,0,-0.453598409891129,24.1
MD,Maryland,2009,0,Nondiscrimination,P,2022,5699478,1.77237,47674,0.236803874373436,0.407695204019547,1,-0.453598409891129,12.8
MA,Massachusetts,2009,0,Nondiscrimination,P,2011,6593587,2.05889,49816,1.05262005329132,-1.66214501857758,1,0.87591415643692,3.8
MI,Michigan,2009,0,Nondiscrimination,P,2022,9969727,0.4837,33514,1.48699223995209,0.0564388856291771,0,0.432743310928345,13.3
MS,Mississippi,2009,0,Nondiscrimination,"",2022,2951996,-2.37718,30006,-0.482725471258164,-0.632156729698181,0,-0.453598409891129,40.099998
MT,Montana,2009,0,Nondiscrimination,"",2022,974989,0.331511,33708,-0.876814901828766,0.135217741131783,0,-0.0104275494813919,16.9
NE,Nebraska,2009,0,Nondiscrimination,"",2022,1796619,-0.231135,38657,-0.175891727209091,-0.0827474370598793,0,-0.0104275494813919,17.1
NV,Nevada,2009,1,Nondiscrimination,P,2009,2643085,-0.187883,36519,-0.279686450958252,1.49544298648834,0,-0.0104275494813919,14.4
NV,Nevada,2009,0,Nondiscrimination,P,2011,2643085,-0.187883,36519,-0.279686450958252,1.49544298648834,0,-0.0104275494813919,14.4
NH,New Hampshire,2009,0,Nondiscrimination,P,2019,1324575,0.781214,42443,-0.759189128875732,-0.793067693710327,1,-0.453598409891129,4.1999998
NM,New Mexico,2009,0,Nondiscrimination,"",2022,2009671,0.993796,32394,-0.922521471977234,0.593713939189911,1,-0.453598409891129,16.799999
NY,New York,2009,0,Nondiscrimination,P,2010,19541453,2.35814,46699,3.04164814949036,-1.83476865291595,1,-0.453598409891129,4.9000001
NC,North Carolina,2009,0,Nondiscrimination,"",2022,9380884,-1.46398,34108,-0.115980304777622,-0.539836943149567,1,-0.453598409891129,27.9
ND,North Dakota,2009,0,Nondiscrimination,"",2022,646844,-1.40359,39644,-0.932785749435425,0.190175443887711,1,0.87591415643692,12.7
OH,Ohio,2009,0,Nondiscrimination,"",2022,11542645,0.080177,35145,1.03763568401337,-1.32792663574219,0,0.432743310928345,13.4
OK,Oklahoma,2009,0,Nondiscrimination,"",2022,3687050,-1.02779,34004,0.0276929046958685,-0.0663802772760391,0,-0.453598409891129,42
PA,Pennsylvania,2009,0,Nondiscrimination,"",2022,12604767,0.417559,39420,2.26949644088745,1.33559107780457,0,-0.453598409891129,8.8999996
RI,Rhode Island,2009,0,Nondiscrimination,"",2022,1053209,1.85981,40706,-0.44303372502327,0.059087298810482,0,-0.453598409891129,2.9000001
SC,South Carolina,2009,0,Nondiscrimination,"",2022,4561242,-1.65619,31646,-0.180884823203087,-0.275704115629196,1,-0.453598409891129,31.299999
SD,South Dakota,2009,0,Nondiscrimination,N,2012,812383,-1.13557,38240,-0.953629195690155,0.115240707993507,1,0.87591415643692,15.7
TN,Tennessee,2009,0,Nondiscrimination,"",2022,6296254,-0.984378,33802,-0.390470534563065,0.463634520769119,0,-0.453598409891129,38.299999
TX,Texas,2009,0,Nondiscrimination,"",2022,24782302,-0.957637,36458,-0.0719237998127937,1.70177114009857,1,-0.453598409891129,26.9
UT,Utah,2009,0,Nondiscrimination,"",2022,2784572,-1.10432,31886,-0.983702063560486,0.455176025629044,1,-0.453598409891129,71.400002
VA,Virginia,2009,0,Nondiscrimination,P,2020,7882590,-0.752262,43187,-0.452803611755371,0.606886327266693,0,-0.453598409891129,20.299999
WA,Washington,2009,1,Nondiscrimination,P,2009,6664195,1.29657,41795,0.415419101715088,0.649091839790344,1,1.3190850019455,16.200001
WV,West Virginia,2009,0,Nondiscrimination,"",2022,1819777,-0.091435,31075,-0.469092577695847,0.254839330911636,1,-0.453598409891129,14.4
WY,Wyoming,2009,0,Nondiscrimination,"",2022,544270,-1.02143,43489,-1.15288329124451,0.6508629322052,0,-0.453598409891129,21.700001
AL,Alabama,2010,0,Nondiscrimination,"",2022,4785401,-1.78848,33516,-0.651676297187805,0.193592116236687,0,-0.453598409891129,42.799999
AK,Alaska,2010,0,Nondiscrimination,P,2020,714146,0.121621,44205,0.546370804309845,1.39209759235382,0,0.432743310928345,18.700001
AZ,Arizona,2010,0,Nondiscrimination,"",2022,6413158,-0.791389,34553,0.567621409893036,-1.68764615058899,1,-0.0104275494813919,18.1
AR,Arkansas,2010,0,Nondiscrimination,"",2022,2921588,-1.74302,32678,-0.565397083759308,0.668107271194458,1,-0.453598409891129,39.900002
CA,California,2010,0,Nondiscrimination,P,2012,37338198,2.38786,42578,5.03101015090942,3.53448462486267,0,4.42128086090088,11.5
CT,Connecticut,2010,0,Nondiscrimination,P,2011,3575498,1.93291,54877,0.0508946031332016,-0.202477872371674,0,-0.453598409891129,4.8000002
CT,Connecticut,2010,0,Nondiscrimination,P,2020,3575498,1.93291,54877,0.0508946031332016,-0.202477872371674,0,-0.453598409891129,4.8000002
DE,Delaware,2010,0,Nondiscrimination,"",2022,899792,0.674996,39664,-0.156302928924561,0.292596310377121,1,-0.453598409891129,7.6999998
FL,Florida,2010,0,Nondiscrimination,"",2022,18838613,-0.826814,38222,0.612504720687866,2.4528214931488,1,0.87591415643692,16.9
GA,Georgia,2010,0,Nondiscrimination,"",2022,9712157,-1.92217,34800,-0.673040390014648,0.329079359769821,1,-0.453598409891129,30.299999
HI,Hawaii,2010,0,Nondiscrimination,P,2018,1363359,1.96069,41661,0.336879253387451,0.465246856212616,0,-0.453598409891129,14.7
ID,Idaho,2010,0,Nondiscrimination,"",2022,1571102,-1.20575,31986,-0.414848476648331,-0.512133538722992,1,-0.453598409891129,39
IN,Indiana,2010,0,Nondiscrimination,"",2022,6490622,-0.393467,34042,-0.163777992129326,-0.091846376657486,0,-0.453598409891129,19.700001
KS,Kansas,2010,0,Nondiscrimination,"",2022,2859143,-0.648762,39005,-0.539839923381805,-0.584397256374359,0,-0.453598409891129,19.299999
KY,Kentucky,2010,0,Nondiscrimination,"",2022,4347223,-0.713993,32376,-0.367991179227829,0.216248497366905,0,-0.453598409891129,34.099998
LA,Louisiana,2010,0,Nondiscrimination,"",2022,4545343,-0.885895,37021,-0.190374851226807,0.598548591136932,0,-0.453598409891129,24.1
