state_name,year,population_total,ID,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,hs_educ,hs_pct,college_educ,college_pct,incomepcap,evangelical_pop,pollib_median,state_num,unified,party_control,state.x,state_no,std_bowen1,std_bowen2,popfemale,popmale,pop_black,pop_white,pctblack.y,init,initiatives,std_init_use
PENNSYLVANIA,2015,12784826,1438,,,,0.00068,0.00773,,,,,,35728.83,0.279462778766015,17542.73,0.137215242507016,49927,28.8684546947479,0.0710882042186285,38,0,DIV,PA,38,2.6022792,1.5660282,,,,,,1,0,-0.290064643871566
RHODE ISLAND,2015,1056065,1439,,,,0.00144,0.00734,,,,,,2369.16,0.224338464014999,1560.14,0.147731436985413,48682,18.5086771845818,-2.12987874447273,39,1,REP,RI,39,0.25451887,-1.0642328,,,,,,1,0,-0.290064643871566
SOUTH CAROLINA,2015,4891938,1440,,,,0.00054,0.00637,,,,,,11415.64,0.233356187261572,6179.97,0.126329687743385,40053,49.6116191148758,1.59201122650781,40,1,REP,SC,40,-0.06128747,-0.46829566,,,,,,1,0,-0.290064643871566
SOUTH DAKOTA,2015,853988,1441,,,,0.00035,0.00828,,,,,,2018.01,0.236304257202677,1188.56,0.139177599685241,49186,21.5814232826233,1.17152129855073,41,1,REP,SD,41,-1.4485012,0.097531669,,,,,,2,0,-0.290064643871566
TENNESSEE,2015,6591170,1442,,,,0.00051,0.00742,,,,,,17122.93,0.259785895372142,7778.32,0.118011218038679,42535,51.5560030937195,1.52185466759441,42,1,REP,TN,42,-0.64743292,0.28177771,,,,,,1,0,-0.290064643871566
TEXAS,2015,27470056,1443,,,,0.00389,0.00429,,,,,,53220.49,0.193740012761532,34871.65,0.126944226105691,47465,42.0795947313309,1.27745059770809,43,1,REP,TX,43,0.088089794,0.67585838,,,,,,1,0,-0.290064643871566
UTAH,2015,2981835,1444,,,,0.00137,0.00789,,,,,,5277.05,0.176973239632642,3916.58,0.131347978677559,40459,12.2650742530823,1.13134748138459,44,1,REP,UT,44,-1.3308183,0.39522797,,,,,,2,0,-0.290064643871566
VERMONT,2015,625216,1445,,,,0.00017,0.00934,,,,,,1448.42,0.231667135837854,1075.82,0.172071732009418,48876,2.16098167002201,-1.82304475146645,45,1,DEM,VT,45,-0.88605881,-0.51960546,,,,,,1,0,-0.290064643871566
VIRGINIA,2015,8361808,1446,,,,9e-04,0.00625,,,,,,16518.76,0.197550099212993,13079.65,0.15642131462478,52238,42.9469376802444,1.06375659732017,46,0,DIV,VA,46,-0.70284957,0.51735729,,,,,,1,0,-0.290064643871566
WASHINGTON,2015,7163657,1447,,,,0.00124,0.00697,,,,,,13376.45,0.186726556003449,11293.3,0.157647134696706,53083,32.6969087123871,-1.5128178389069,47,0,DIV,WA,47,0.41008791,0.2811965,,,,,,2,0,-0.290064643871566
WEST VIRGINIA,2015,1842050,1448,,,,0.00014,0.00923,,,,,,5904.84,0.320558073885074,1653.59,0.089769007355935,37468,45.9715187549591,0.477206012840365,48,0,DIV,WV,48,-0.59159517,0.04770989,,,,,,1,0,-0.290064643871566
WISCONSIN,2015,5760940,1449,,,,0.00066,0.00818,,,,,,13997.73,0.242976493419477,8049.13,0.139719038906845,46548,25.5558550357819,0.0145047275722794,49,1,REP,WI,49,0.75425315,0.017210696,,,,,,1,0,-0.290064643871566
WYOMING,2015,585613,1450,,,,0.00099,0.00841,,,,,,1315.87,0.224699588294659,697.92,0.119177682189432,57846,27.7295887470245,1.10413965126484,50,1,REP,WY,50,-1.569172,0.35880834,,,,,,2,0,-0.290064643871566
ALABAMA,2016,4863525,1451,,,,0.00041,0.00657,,,,,,1159941,23.8498002991657,539584,11.0945045003367,39014,57.7407002449036,2.41784650105276,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566
ALASKA,2016,741456,1452,,,,0.00069,0.0061,,,,,,163646,22.0708983405624,96461,13.0096728598865,56278,29.4403314590454,0.0445387605387622,2,0,DIV,AK,2,1.1745812,1.0819975,,,,,,2,0,-0.290064643871566
ARIZONA,2016,6941072,1453,,,,0.00309,0.00553,,,,,,1327642,19.1273336452928,887464,12.7856907405657,41473,27.083083987236,1.3599634265951,3,1,REP,AZ,3,0.05096994,-0.43451077,,,,,,2,0,-0.290064643871566
ARKANSAS,2016,2989918,1454,,,,0.00072,0.00728,,,,,,778206,26.0276703240691,304649,10.1892092023928,40873,56.7753314971924,1.76555717390089,4,1,REP,AR,4,-0.41706219,0.08789473,,,,,,2,0,-0.290064643871566
CALIFORNIA,2016,39167117,1455,,,,0.00389,0.00375,,,,,,6542555,16.7042036818794,5812839,14.8411204225218,56560,26.1113047599793,-3.08394860137946,5,1,DEM,CA,5,6.1703849,2.9735067,,,,,,2,0,-0.290064643871566
COLORADO,2016,5539215,1456,,,,0.00213,0.00685,,,,,,993572,17.9370542576881,996502,17.9899498394628,52390,32.2192221879959,-0.16057779482962,6,0,DIV,CO,6,0.069940127,-0.33960667,,,,,,2,0,-0.290064643871566
CONNECTICUT,2016,3578141,1457,,,,0.00157,0.00674,,,,,,784043,21.9120207951559,596654,16.6749717241439,68680,16.0811066627502,-2.37386711505581,7,1,DEM,CT,7,0.077113181,-0.27863213,,,,,,0,0,-0.290064643871566
DELAWARE,2016,948921,1458,,,,0.00092,0.00627,,,,,,242049,25.5078136114598,129787,13.6773240343506,48734,22.8379711508751,-1.12567392155382,8,1,DEM,DE,8,-0.21782103,0.17425238,,,,,,0,0,-0.290064643871566
FLORIDA,2016,20613477,1459,,,,0.00249,0.00547,,,,,,4789274,23.2337028828276,2833823,13.7474284420818,46454,35.4749619960785,1.07830576064772,9,1,REP,FL,9,0.51243043,1.5658857,,,,,,2,0,-0.290064643871566
GEORGIA,2016,10301890,1460,,,,0.00093,0.00532,,,,,,2215818,21.5088493470616,1363948,13.2397841561112,43033,50.9605944156647,2.0990507513253,10,1,REP,GA,10,-0.98684698,0.14728014,,,,,,0,0,-0.290064643871566
HAWAII,2016,1427559,1461,,,,0.00104,0.00221,,,,,,331330,23.2095486070978,224514,15.7271258140644,49122,27.0274490118027,-2.06168349950932,11,1,DEM,HI,11,0.35270691,0.19710106,,,,,,0,0,-0.290064643871566
IDAHO,2016,1682380,1462,,,,0.00123,0.00823,,,,,,360382,21.4209631593338,213101,12.6666389281851,40098,31.4872145652771,1.40078249412242,12,1,REP,ID,12,-0.85100132,-0.13220252,,,,,,2,0,-0.290064643871566
ILLINOIS,2016,12820527,1463,,,,0.0017,0.00616,,,,,,2600193,20.2814829686798,1981792,15.4579605034957,52036,26.5600740909576,-1.28405627661522,13,0,DIV,IL,13,0.9198553,0.66764927,,,,,,2,0,-0.290064643871566
INDIANA,2016,6634304,1464,,,,0.00068,0.00795,,,,,,1685045,25.3989717685533,781330,11.7771208554808,43645,39.8675620555878,1.18190766741054,14,1,REP,IN,14,-0.35003784,0.0831099,,,,,,0,0,-0.290064643871566
IOWA,2016,3131371,1465,,,,0.00057,0.00864,,,,,,737226,23.5432339381057,432782,13.8208471624729,46291,30.2490234375,-0.516795967437745,15,0,DIV,IA,15,-0.15571168,-0.47359154,,,,,,0,0,-0.290064643871566
KANSAS,2016,2910844,1466,,,,0.00116,0.00762,,,,,,582406,20.0081488393057,421882,14.4934596288911,47326,40.7723188400269,0.97181858490061,16,1,REP,KS,16,-0.99096382,-0.22780554,,,,,,0,0,-0.290064643871566
KENTUCKY,2016,4438182,1467,,,,0.00034,0.00849,,,,,,1112624,25.0693639873263,456215,10.2793215780696,39750,46.924501657486,0.949590131044882,17,0,DIV,KY,17,-0.93078524,0.37239236,,,,,,0,0,-0.290064643871566
LOUISIANA,2016,4678135,1468,,,,0.00049,0.00588,,,,,,1218718,26.0513644860612,506576,10.8285887431637,42725,44.5999294519424,1.40779778103411,18,1,REP,LA,18,-0.47705486,0.63407362,,,,,,0,0,-0.290064643871566
MAINE,2016,1331317,1469,,,,0.00016,0.00934,,,,,,353629,26.5623439045697,193462,14.5316254505877,44740,17.2217890620232,-1.29518388139202,19,0,DIV,ME,19,-0.79784894,-0.35578671,,,,,,2,0,-0.290064643871566
MARYLAND,2016,6003323,1470,,,,0.00098,0.00514,,,,,,1207726,20.1176248554342,938159,15.6273283979556,57632,28.2283335924149,-2.14668684369796,20,0,DIV,MD,20,0.22304089,0.20425564,,,,,,0,0,-0.290064643871566
MASSACHUSETTS,2016,6823608,1471,,,,0.00114,0.00724,,,,,,1347389,19.7459906841073,1248434,18.2958048000413,64295,12.3333670198917,-2.48378164391505,21,0,DIV,MA,21,1.567394,-1.1319315,,,,,,2,0,-0.290064643871566
MICHIGAN,2016,9950571,1472,,,,0.00049,0.00753,,,,,,2263857,22.751026046646,1258413,12.6466410822052,44527,29.6355187892914,0.129467132305806,22,1,REP,MI,22,1.8907773,0.27461141,,,,,,2,0,-0.290064643871566
MINNESOTA,2016,5522744,1473,,,,0.00052,0.00805,,,,,,1075597,19.4757714643301,928070,16.8045087731751,52596,29.2563498020172,-1.32721192427867,23,0,DIV,MN,23,-0.49976355,0.33306882,,,,,,0,0,-0.290064643871566
MISSISSIPPI,2016,2987938,1474,,,,0.00029,0.00568,,,,,,697430,23.3415151184529,281487,9.4207778073039,36021,64.8124158382416,2.72574049036744,24,1,REP,MS,24,-0.71646076,-0.44358817,,,,,,2,0,-0.290064643871566
MISSOURI,2016,6087135,1475,,,,4e-04,0.00796,,,,,,1444627,23.7324619874539,786568,12.9218096855089,44410,42.4313127994537,1.20477933232317,25,0,DIV,MO,25,0.23052773,-0.73725557,,,,,,2,0,-0.290064643871566
MONTANA,2016,1040859,1476,,,,0.00036,0.00864,,,,,,242362,23.2848061072633,157470,15.1288503053728,44063,32.4395418167114,-0.171915079770808,26,0,DIV,MT,26,-1.3400137,0.10199779,,,,,,2,0,-0.290064643871566
NEBRASKA,2016,1905616,1477,,,,0.00106,0.00797,,,,,,382764,20.0861033912394,281024,14.7471473791152,49360,27.7500331401825,0.467421623583487,27,,"",NE,27,-0.38366997,-0.056065224,,,,,,2,0,-0.290064643871566
NEVADA,2016,2917563,1478,,,,0.00285,0.00498,,,,,,677285,23.214065985893,322083,11.0394531326316,45450,22.5390180945396,0.00197462563023323,28,1,REP,NV,28,-0.6131233,0.88131964,,,,,,2,0,-0.290064643871566
NEW HAMPSHIRE,2016,1342307,1479,,,,0.00035,0.00907,,,,,,296574,22.094349504249,233253,17.3770232890092,56321,17.2094017267227,-0.384413981316222,29,0,DIV,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566
NEW JERSEY,2016,8870827,1480,,,,0.002,0.00555,,,,,,1931478,21.7733701716875,1589314,17.916187521186,60533,17.4914970993996,-2.47697376649436,30,0,DIV,NJ,30,0.56170654,1.025064,,,,,,0,0,-0.290064643871566
NEW MEXICO,2016,2091630,1481,,,,0.00485,0.00378,,,,,,430532,20.583564014668,228188,10.9095776977764,38775,28.015673160553,-1.11463235499136,31,0,DIV,NM,31,-1.4528095,0.44218785,,,,,,0,0,-0.290064643871566
NEW YORK,2016,19633428,1482,,,,0.0019,0.00555,,,,,,4077153,20.766383741036,3060390,15.5876497980893,59280,20.1193541288376,-2.62757936711174,32,0,DIV,NY,32,4.4785709,-2.3236535,,,,,,0,0,-0.290064643871566
NORTH CAROLINA,2016,10154788,1483,,,,0.00092,0.00635,,,,,,2085876,20.5408128658127,1445510,14.2347629512305,42936,50.1970589160919,1.98089020267387,33,1,REP,NC,33,-0.23803963,-0.3794792,,,,,,0,0,-0.290064643871566
NORTH DAKOTA,2016,754434,1484,,,,0.00035,0.00851,,,,,,161820,21.4491923746809,118400,15.693884421964,52005,37.9406332969666,1.42287484058372,34,1,REP,ND,34,-1.3663191,0.11802021,,,,,,2,0,-0.290064643871566
OHIO,2016,11634370,1485,,,,0.00036,0.00794,,,,,,3005269,25.830956038015,1471283,12.6460048975578,45212,33.5541605949402,0.146723865913304,35,1,REP,OH,35,1.1780857,-0.58529955,,,,,,2,0,-0.290064643871566
OKLAHOMA,2016,3926331,1486,,,,0.00103,0.00662,,,,,,938540,23.9037411771957,458937,11.6886986858724,42521,56.7427396774292,1.49946894438244,36,1,REP,OK,36,-0.070377573,-0.11135411,,,,,,2,0,-0.290064643871566
OREGON,2016,4089976,1487,,,,0.00128,0.00762,,,,,,768922,18.8001592185382,609282,14.8969578305594,45999,30.5194318294525,-1.93368548651102,37,1,DEM,OR,37,-0.13717958,0.1786138,,,,,,2,0,-0.290064643871566
PENNSYLVANIA,2016,12782275,1488,,,,7e-04,0.00769,,,,,,3532542,27.6362541096949,1821585,14.2508669231416,51181,28.0915945768356,0.0567316394000778,38,0,DIV,PA,38,2.6022792,1.5660282,,,,,,0,0,-0.290064643871566
RHODE ISLAND,2016,1056770,1489,,,,0.00149,0.00728,,,,,,237998,22.5212676362879,166688,15.7733470859317,49184,11.8335470557213,-2.18499379788673,39,1,DEM,RI,39,0.25451887,-1.0642328,,,,,,0,0,-0.290064643871566
SOUTH CAROLINA,2016,4957968,1490,,,,0.00055,0.00637,,,,,,1137410,22.9410516566464,633783,12.7831200201373,41178,52.1578967571259,1.62120991541967,40,1,REP,SC,40,-0.06128747,-0.46829566,,,,,,0,0,-0.290064643871566
SOUTH DAKOTA,2016,862996,1491,,,,0.00037,0.00824,,,,,,188825,21.8801709393786,119363,13.8312344437286,49192,33.5129618644714,1.2164498905125,41,1,REP,SD,41,-1.4485012,0.097531669,,,,,,2,0,-0.290064643871566
TENNESSEE,2016,6646010,1492,,,,0.00052,0.00741,,,,,,1686578,25.3773015689113,817496,12.3005532642894,43499,54.7924518585205,1.58680324397327,42,1,REP,TN,42,-0.64743292,0.28177771,,,,,,0,0,-0.290064643871566
TEXAS,2016,27914410,1493,,,,0.00391,0.00425,,,,,,5380396,19.2746183781065,3610535,12.9343052566757,46586,41.0626471042633,1.30587545443685,43,1,REP,TX,43,0.088089794,0.67585838,,,,,,0,0,-0.290064643871566
UTAH,2016,3041868,1494,,,,0.00138,0.00787,,,,,,510685,16.7885325727481,403907,13.2782553352085,41750,11.2946338951588,1.15717560202819,44,1,REP,UT,44,-1.3308183,0.39522797,,,,,,2,0,-0.290064643871566
VERMONT,2016,623657,1495,,,,2e-04,0.0093,,,,,,149707,24.0047013021581,100566,16.1252098509277,49621,7.23627507686615,-2.14488702455334,45,1,DEM,VT,45,-0.88605881,-0.51960546,,,,,,0,0,-0.290064643871566
VIRGINIA,2016,8410106,1496,,,,9e-04,0.00622,,,,,,1624765,19.3191976415042,1348122,16.0297860692838,53268,38.364976644516,1.10362447165315,46,0,DIV,VA,46,-0.70284957,0.51735729,,,,,,0,0,-0.290064643871566
WASHINGTON,2016,7294771,1497,,,,0.00124,0.00693,,,,,,1313535,18.0065282378295,1177729,16.144838542567,54918,26.0470718145371,-1.648272851666,47,0,DIV,WA,47,0.41008791,0.2811965,,,,,,2,0,-0.290064643871566
WEST VIRGINIA,2016,1831023,1498,,,,0.00015,0.0092,,,,,,568935,31.0719745191622,175390,9.5787983001852,37380,45.7740008831024,0.58039999094445,48,0,DIV,WV,48,-0.59159517,0.04770989,,,,,,0,0,-0.290064643871566
WISCONSIN,2016,5772628,1499,,,,0.00067,0.00816,,,,,,1399957,24.2516406738837,823119,14.2589995405905,47205,25.7167369127274,0.0200000194045305,49,1,REP,WI,49,0.75425315,0.017210696,,,,,,0,0,-0.290064643871566
WYOMING,2016,584215,1500,,,,0.00096,0.00844,,,,,,132074,22.6070881439196,71428,12.2263207894354,54827,32.9869419336319,1.10770491480545,50,1,REP,WY,50,-1.569172,0.35880834,,,,,,2,0,-0.290064643871566
ALABAMA,2017,4874486,1501,,,,0.00041,0.00655,,,,,,1191293,24.4393562726409,559226,11.47251217872,40223,63.9930307865143,2.52594661163799,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566
ALASKA,2017,739700,1502,,,,7e-04,0.00606,,,,,,161024,21.7688251994052,91223,12.3324320670542,57189,26.3820976018906,0.0714047350149411,2,0,DIV,AK,2,1.1745812,1.0819975,,,,,,0,0,-0.290064643871566
ARIZONA,2017,7044008,1503,,,,0.00314,0.00547,,,,,,1362624,19.3444414032466,914224,12.978747326806,43497,19.6602508425713,1.24114789466698,3,1,REP,AZ,3,0.05096994,-0.43451077,,,,,,0,0,-0.290064643871566
ARKANSAS,2017,3001345,1504,,,,0.00074,0.00723,,,,,,781894,26.0514535983034,323875,10.7909953704089,41890,66.8845891952515,1.85288539641721,4,1,REP,AR,4,-0.41706219,0.08789473,,,,,,0,0,-0.290064643871566
CALIFORNIA,2017,39358497,1505,,,,0.00391,0.0037,,,,,,6715274,17.061815139943,6019477,15.2939707021841,58804,29.1826754808426,-3.42642522620464,5,1,DEM,CA,5,6.1703849,2.9735067,,,,,,0,0,-0.290064643871566
COLORADO,2017,5611885,1506,,,,0.00215,0.00682,,,,,,984589,17.5447109126434,1060068,18.8896957083048,55251,28.6211222410202,-0.172472688400637,6,0,DIV,CO,6,0.069940127,-0.33960667,,,,,,0,0,-0.290064643871566
CONNECTICUT,2017,3573297,1507,,,,0.00161,0.00667,,,,,,776073,21.7186816545056,593869,16.6196372705655,70011,12.9490897059441,-2.48907861019177,7,0,DIV,CT,7,0.077113181,-0.27863213,,,,,,0,0,-0.290064643871566
DELAWARE,2017,956823,1508,,,,0.00093,0.00622,,,,,,246615,25.7743595210399,129029,13.4851482458093,50417,23.950769007206,-1.27364005862445,8,1,DEM,DE,8,-0.21782103,0.17425238,,,,,,0,0,-0.290064643871566
FLORIDA,2017,20963613,1509,,,,0.00256,0.00538,,,,,,4877816,23.2680120549831,3002459,14.3222401596519,49055,33.0049782991409,1.11247991141869,9,1,REP,FL,9,0.51243043,1.5658857,,,,,,0,0,-0.290064643871566
GEORGIA,2017,10410330,1510,,,,0.00096,0.00526,,,,,,2285888,21.9578822189114,1404811,13.4943945100684,44993,48.9696979522705,2.13136841513963,10,1,REP,GA,10,-0.98684698,0.14728014,,,,,,0,0,-0.290064643871566
HAWAII,2017,1424393,1511,,,,0.00105,0.00218,,,,,,330712,23.2177495957927,227409,15.9653269848981,51114,22.483067214489,-2.0754478014003,11,1,DEM,HI,11,0.35270691,0.19710106,,,,,,0,0,-0.290064643871566
IDAHO,2017,1717715,1512,,,,0.00124,0.0082,,,,,,371054,21.601604457084,213630,12.4368710758188,41457,33.4679424762726,1.42285368978293,12,1,REP,ID,12,-0.85100132,-0.13220252,,,,,,0,0,-0.290064643871566
ILLINOIS,2017,12778828,1513,,,,0.00172,0.00612,,,,,,2623056,20.5265772416688,1982539,15.5142474724599,53611,23.5707432031631,-1.51175954057319,13,0,DIV,IL,13,0.9198553,0.66764927,,,,,,0,0,-0.290064643871566
INDIANA,2017,6658078,1514,,,,0.00069,0.00792,,,,,,1671151,25.0996008157309,820158,12.3182395880613,45015,31.8690210580826,1.20458347941705,14,1,REP,IN,14,-0.35003784,0.0831099,,,,,,0,0,-0.290064643871566
IOWA,2017,3141550,1515,,,,0.00059,0.00859,,,,,,730351,23.2481100093903,443597,14.1203227706069,47246,23.6785754561424,-0.0565565300856457,15,1,REP,IA,15,-0.15571168,-0.47359154,,,,,,0,0,-0.290064643871566
KANSAS,2017,2908718,1516,,,,0.00119,0.00759,,,,,,576905,19.8336518012403,435038,14.9563484669191,48651,40.8915907144547,0.996701858209238,16,1,REP,KS,16,-0.99096382,-0.22780554,,,,,,0,0,-0.290064643871566
KENTUCKY,2017,4452268,1517,,,,0.00035,0.00846,,,,,,1155278,25.9480785972453,461183,10.3583836372833,40751,50.4247188568115,1.33049339877344,17,1,REP,KY,17,-0.93078524,0.37239236,,,,,,0,0,-0.290064643871566
LOUISIANA,2017,4670560,1518,,,,0.00052,0.00585,,,,,,1209711,25.9007699290877,518126,11.0934448973999,44056,45.7877486944199,1.37984049148008,18,0,DIV,LA,18,-0.47705486,0.63407362,,,,,,0,0,-0.290064643871566
MAINE,2017,1334612,1519,,,,0.00016,0.00934,,,,,,337497,25.28802378519,204720,15.3392896212532,46378,18.2467460632324,-1.35291157839988,19,0,DIV,ME,19,-0.79784894,-0.35578671,,,,,,2,2,0.968848952882653
MARYLAND,2017,6023868,1520,,,,0.00101,0.00507,,,,,,1188077,19.7228259317767,961651,15.9640118276164,59155,31.4633458852768,-2.12792116489826,20,0,DIV,MD,20,0.22304089,0.20425564,,,,,,0,0,-0.290064643871566
MASSACHUSETTS,2017,6859789,1521,,,,0.00118,0.00715,,,,,,1348863,19.6633307525931,1273522,18.5650316649681,66679,9.20104384422302,-2.63372842847179,21,0,DIV,MA,21,1.567394,-1.1319315,,,,,,0,0,-0.290064643871566
MICHIGAN,2017,9973114,1522,,,,0.00051,0.0075,,,,,,2274943,22.8107590066653,1303579,13.0709325091441,45716,41.3318812847137,0.134445173539475,22,1,REP,MI,22,1.8907773,0.27461141,,,,,,0,0,-0.290064643871566
MINNESOTA,2017,5566230,1523,,,,0.00053,0.00799,,,,,,1077318,19.3545361941565,960610,17.2578208230706,54266,25.3907322883606,-1.33715361361219,23,0,DIV,MN,23,-0.49976355,0.33306882,,,,,,0,0,-0.290064643871566
MISSISSIPPI,2017,2988510,1524,,,,0.00029,0.00566,,,,,,690982,23.1212878658596,287553,9.62195207645281,36902,66.9202208518982,2.93588610205467,24,1,REP,MS,24,-0.71646076,-0.44358817,,,,,,0,0,-0.290064643871566
MISSOURI,2017,6106670,1525,,,,0.00042,0.00794,,,,,,1467405,24.0295447436983,804322,13.1712046008709,45239,40.1611596345902,1.2943346300206,25,1,REP,MO,25,0.23052773,-0.73725557,,,,,,0,0,-0.290064643871566
MONTANA,2017,1052482,1526,,,,0.00037,0.00863,,,,,,240365,22.8379202684702,166406,15.8108167170555,46036,45.8534598350525,-0.17264221681141,26,0,DIV,MT,26,-1.3400137,0.10199779,,,,,,0,0,-0.290064643871566
NEBRASKA,2017,1915947,1527,,,,0.00109,0.0079,,,,,,385732,20.1327072199805,284120,14.8292202237327,50144,22.0124110579491,0.4975767000748,27,,"",NE,27,-0.38366997,-0.056065224,,,,,,0,0,-0.290064643871566
NEVADA,2017,2969905,1528,,,,0.00288,0.00488,,,,,,694148,23.3727341446949,354485,11.9359036736865,47485,23.421236872673,-0.274743128890463,28,0,DIV,NV,28,-0.6131233,0.88131964,,,,,,0,0,-0.290064643871566
NEW HAMPSHIRE,2017,1348787,1529,,,,0.00038,0.00903,,,,,,309713,22.9623357876373,233006,17.2752258140092,58362,11.4535361528397,-0.370215299949281,29,1,REP,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566
NEW JERSEY,2017,8885525,1530,,,,0.00204,0.00548,,,,,,1923882,21.6518663781825,1636942,18.4225692910661,62465,20.8952113986015,-2.50027373842749,30,0,DIV,NJ,30,0.56170654,1.025064,,,,,,1,1,0.339392154505543
NEW MEXICO,2017,2091784,1531,,,,0.00488,0.00374,,,,,,438159,20.946665621307,224290,10.7224264073155,39458,26.2442648410797,-1.17565043632822,31,0,DIV,NM,31,-1.4528095,0.44218785,,,,,,0,0,-0.290064643871566
NEW YORK,2017,19589572,1532,,,,0.00192,0.00551,,,,,,4126195,21.0632217998433,3112339,15.8877335349644,62913,18.4371262788773,-2.68356243528383,32,1,DEM,NY,32,4.4785709,-2.3236535,,,,,,0,0,-0.290064643871566
NORTH CAROLINA,2017,10268233,1533,,,,0.00094,0.0063,,,,,,2104201,20.4923378735173,1504189,14.6489566413228,44591,46.3436096906662,1.93921148921171,33,0,DIV,NC,33,-0.23803963,-0.3794792,,,,,,0,0,-0.290064643871566
NORTH DAKOTA,2017,754942,1534,,,,0.00035,0.00844,,,,,,158422,20.9846584240909,120154,15.9156597460467,52521,44.1342800855637,1.42059194294139,34,1,REP,ND,34,-1.3663191,0.11802021,,,,,,0,0,-0.290064643871566
OHIO,2017,11659650,1535,,,,0.00037,0.00789,,,,,,3026657,25.958386400964,1489556,12.7753062913552,46646,32.9498022794724,0.180690854956952,35,1,REP,OH,35,1.1780857,-0.58529955,,,,,,2,2,0.968848952882653
OKLAHOMA,2017,3931316,1536,,,,0.00106,0.00656,,,,,,935144,23.7870473907465,465207,11.8333657228267,44423,55.8878004550934,1.54226752090442,36,1,REP,OK,36,-0.070377573,-0.11135411,,,,,,0,0,-0.290064643871566
OREGON,2017,4143625,1537,,,,0.00131,0.00756,,,,,,790634,19.080732450451,640640,15.4608585477692,47974,22.5030928850174,-2.0710204776514,37,1,DEM,OR,37,-0.13717958,0.1786138,,,,,,0,0,-0.290064643871566
PENNSYLVANIA,2017,12787641,1538,,,,0.00073,0.00764,,,,,,3533950,27.6356679077869,1850776,14.4731620163563,52421,31.6648185253143,0.0158014089612193,38,0,DIV,PA,38,2.6022792,1.5660282,,,,,,0,0,-0.290064643871566
RHODE ISLAND,2017,1055673,1539,,,,0.00154,0.00721,,,,,,257892,24.4291556192116,162053,15.3506815083838,50982,11.7629438638687,-2.29559342560115,39,1,DEM,RI,39,0.25451887,-1.0642328,,,,,,0,0,-0.290064643871566
SOUTH CAROLINA,2017,5021268,1540,,,,0.00057,0.00636,,,,,,1175967,23.4197218710493,650040,12.9457340257481,42758,52.4249732494354,1.66000324364359,40,1,REP,SC,40,-0.06128747,-0.46829566,,,,,,0,0,-0.290064643871566
SOUTH DAKOTA,2017,872868,1541,,,,0.00036,0.00823,,,,,,200158,22.9310731977802,119507,13.6913026941072,50104,28.3058613538742,1.22395550103517,41,1,REP,SD,41,-1.4485012,0.097531669,,,,,,0,0,-0.290064643871566
TENNESSEE,2017,6708799,1542,,,,0.00054,0.00739,,,,,,1707816,25.45635962562,849892,12.6683181296682,44879,47.3892718553543,1.6327735616457,42,1,REP,TN,42,-0.64743292,0.28177771,,,,,,0,0,-0.290064643871566
TEXAS,2017,28295273,1543,,,,0.00394,0.00419,,,,,,5479278,19.3646408712862,3750603,13.2552281789259,49231,39.6609842777252,1.48255757746817,43,1,REP,TX,43,0.088089794,0.67585838,,,,,,0,0,-0.290064643871566
UTAH,2017,3101042,1544,,,,0.0014,0.00783,,,,,,518613,16.7238302480263,440100,14.1920038490288,43241,20.2597051858902,1.1211276731489,44,1,REP,UT,44,-1.3308183,0.39522797,,,,,,0,0,-0.290064643871566
VERMONT,2017,624344,1545,,,,0.00019,0.00928,,,,,,149905,24.0100008969414,106780,17.1027510474995,50771,6.35588243603706,-2.23606462962737,45,0,DIV,VT,45,-0.88605881,-0.51960546,,,,,,0,0,-0.290064643871566
VIRGINIA,2017,8463587,1546,,,,0.00093,0.00617,,,,,,1650344,19.4993446632025,1380247,16.3080618182338,54879,40.7661646604538,1.13691439998474,46,0,DIV,VA,46,-0.70284957,0.51735729,,,,,,0,0,-0.290064643871566
WASHINGTON,2017,7423362,1547,,,,0.00127,0.00686,,,,,,1334874,17.9820679632759,1203800,16.2163720427483,57265,25.6168365478516,-1.69293186943402,47,1,DEM,WA,47,0.41008791,0.2811965,,,,,,0,0,-0.290064643871566
WEST VIRGINIA,2017,1817004,1548,,,,0.00013,0.0092,,,,,,591072,32.5300329553485,167371,9.21137212686378,39140,33.5805505514145,0.572872933531853,48,0,DIV,WV,48,-0.59159517,0.04770989,,,,,,0,0,-0.290064643871566
WISCONSIN,2017,5790186,1549,,,,0.00069,0.00812,,,,,,1396984,24.1267551681414,843840,14.5736250959814,48758,21.9778552651405,0.171177757334,49,1,REP,WI,49,0.75425315,0.017210696,,,,,,0,0,-0.290064643871566
WYOMING,2017,578931,1550,,,,0.001,0.0084,,,,,,135210,23.3551148582474,70814,12.2318549188073,57184,9.19735580682755,1.15880201917942,50,1,REP,WY,50,-1.569172,0.35880834,,,,,,0,0,-0.290064643871566
