state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,duration,duration_sq,duration_cub,nbrs_lag,nbrs,lawrence,obergefell,std_init_use,evangelical_pop
AK,,1987,,,,,539310,0.601133,30627,1.28803467750549,1.05755853652954,0,,,,,,,,-0.0104275494813919,
AK,,1988,,,,,541984,0.420246,30514,1.28803467750549,1.05755853652954,0,,,,,,,,0.432743310928345,
AK,,1989,,,,,547160,0.510934,31656,0.693395018577576,0.480662852525711,0,,,,,,,,0.432743310928345,
AK,,1990,,,,,553290,0.662571,31469,0.693395018577576,0.480662852525711,0,,,,,,,,0.87591415643692,
AK,,1991,,,,,570193,0.865673,30576,0.797186493873596,-0.0892974585294724,0,,,,,,,,0.87591415643692,
AK,,1992,,,,,588736,0.930174,30694,0.797186493873596,-0.0892974585294724,0,,,,,,,,-0.453598409891129,
AK,,1993,,,,,599432,0.896169,30817,0.688752889633179,-0.176147967576981,0,,,,,,,,-0.453598409891129,
AK,,1994,,,,,603308,0.345224,30837,0.688752889633179,-0.176147967576981,0,,,,,,,,0.87591415643692,
AK,,1995,,,,,604412,0.530579,30739,0.656532168388367,0.286572128534317,0,,,,,,,,0.87591415643692,
AK,,1996,,,,,608569,0.811436,30459,0.656532168388367,0.286572128534317,0,,,,,,,,0.432743310928345,
AK,,1997,,,,,612968,0.852918,31173,0.522259831428528,0.396297663450241,0,,,,,,,,0.432743310928345,
AK,,1998,,,,,619932,0.592526,31731,0.522259831428528,0.396297663450241,0,,,,,,,,1.76225590705872,
AK,,1999,,,,,624779,0.763498,31792,0.424255639314652,0.198690667748451,0,,,,,,,,1.76225590705872,
AK,,2000,,,,,627963,0.536472,32888,0.424255639314652,0.198690667748451,0,,,,,,,,0.432743310928345,
AK,,2001,,,,,633714,0.663272,33389,0.394198566675186,0.131230235099792,0,,,,,,,,0.432743310928345,
AZ,,1987,,,,,3437103,-0.653512,24063,0.254928380250931,-1.0755717754364,1,,,,,,,,0.432743310928345,
AZ,,1988,,,,,3535183,-0.6829,24203,0.254928380250931,-1.0755717754364,0,,,,,,,,-0.0104275494813919,
AZ,,1989,,,,,3622184,-0.690265,24227,0.302332431077957,-1.30607151985168,0,,,,,,,,-0.0104275494813919,
AZ,,1990,,,,,3684097,-0.717696,23680,0.302332431077957,-1.30607151985168,0,,,,,,,,2.64859747886658,
AZ,,1991,,,,,3788576,-0.726871,23211,1.10355079174042,-3.35442090034485,0,,,,,,,,2.64859747886658,
AZ,,1992,,,,,3915740,-0.693343,23245,1.10355079174042,-3.35442090034485,0,,,,,,,,1.3190850019455,
AZ,,1993,,,,,4065440,-0.778148,23405,-0.0694761872291565,-0.370955437421799,1,,,,,,,,1.3190850019455,
AZ,,1994,,,,,4245089,-0.813319,23980,-0.0694761872291565,-0.370955437421799,1,,,,,,,,0.87591415643692,
AZ,,1995,,,,,4432499,-0.82264,24310,-0.0694761872291565,-0.370955437421799,1,,,,,,,,0.87591415643692,
AZ,,1996,,,,,4586940,-0.862729,24734,-0.0694761872291565,-0.370955437421799,1,,,,,,,,1.3190850019455,
AZ,,1997,,,,,4736990,-0.746289,25421,-0.0694761872291565,-0.370955437421799,1,,,,,,,,1.3190850019455,
AZ,,1998,,,,,4883342,-0.792328,26669,-0.0694761872291565,-0.370955437421799,1,,,,,,,,1.3190850019455,
AZ,,1999,,,,,5023823,-0.676195,26981,-0.0694761872291565,-0.370955437421799,1,,,,,,,,1.3190850019455,
AZ,,2000,,,,,5160586,-0.734905,27740,-0.0694761872291565,-0.370955437421799,1,,,,,,,,2.20542669296265,
AZ,,2001,,,,,5273477,-0.615474,27650,0.445650488138199,-1.08247208595276,0,,,,,,,,2.20542669296265,
AR,,1987,,,,,2342357,-1.63436,19252,-0.72558856010437,0.403701514005661,1,,,,,,,,0.87591415643692,
AR,,1988,,,,,2342655,-1.69688,19828,-0.72558856010437,0.403701514005661,1,,,,,,,,0.87591415643692,
AR,,1989,,,,,2346354,-1.7697,20266,-0.72558856010437,0.403701514005661,1,,,,,,,,0.87591415643692,
AR,,1990,,,,,2356586,-1.85603,20144,-0.72558856010437,0.403701514005661,1,,,,,,,,-0.0104275494813919,
AR,,1991,,,,,2383144,-1.65038,20193,-0.834840595722199,0.65936017036438,1,,,,,,,,-0.0104275494813919,
AR,,1992,,,,,2415984,-1.677,21094,-0.834840595722199,0.65936017036438,1,,,,,,,,-0.0104275494813919,
AR,,1993,,,,,2456303,-1.53528,21147,-0.694637179374695,0.570280492305756,1,,,,,,,,-0.0104275494813919,
AR,,1994,,,,,2494019,-1.56396,21561,-0.694637179374695,0.570280492305756,1,,,,,,,,-0.453598409891129,
AR,,1995,,,,,2535399,-1.65387,21931,-0.651591718196869,0.698392271995544,1,,,,,,,,-0.453598409891129,
AR,,1996,,,,,2572109,-1.66824,22294,-0.651591718196869,0.698392271995544,0,,,,,,,,0.87591415643692,
AR,,1997,,,,,2601090,-1.67421,22584,-0.636613965034485,0.715575814247131,0,,,,,,,,0.87591415643692,
AR,,1998,,,,,2626289,-1.60833,23387,-0.636613965034485,0.715575814247131,0,,,,,,,,-0.453598409891129,
AR,,1999,,,,,2651860,-1.59983,23600,-0.260257482528687,-0.28483983874321,0,,,,,,,,-0.453598409891129,
AR,,2000,,,,,2678588,-1.65476,23822,-0.260257482528687,-0.28483983874321,0,,,,,,,,0.432743310928345,
AR,,2001,,,,,2691571,-1.70923,24250,-0.595402956008911,0.797144055366516,0,,,,,,,,0.432743310928345,
CA,,1987,,,,,27777160,1.3435,29282,3.95960259437561,3.32485604286194,0,,,,,,,,2.20542669296265,
CA,,1988,,,,,28464250,1.45821,29815,3.95960259437561,3.32485604286194,0,,,,,,,,7.52347707748413,
CA,,1989,,,,,29218165,1.61843,29851,3.93285274505615,4.07723426818848,0,,,,,,,,7.52347707748413,
CA,,1990,,,,,29959515,1.9067,29585,3.93285274505615,4.07723426818848,0,,,,,,,,7.52347707748413,
CA,,1991,,,,,30470736,1.84029,28826,4.29514789581299,2.25287842750549,0,,,,,,,,7.52347707748413,
CA,,1992,,,,,30974659,2.07754,29035,4.29514789581299,2.25287842750549,0,,,,,,,,2.64859747886658,
CA,,1993,,,,,31274928,2.04432,28589,4.29514789581299,2.25287842750549,0,,,,,,,,3.09176850318909,
CA,,1994,,,,,31484435,2.07613,28569,4.29514789581299,2.25287842750549,0,,,,,,,,2.64859747886658,
CA,,1995,,,,,31696582,1.98174,29033,4.29514789581299,2.25287842750549,0,,,,,,,,2.20542669296265,
CA,,1996,,,,,32018834,2.10537,29679,4.29514789581299,2.25287842750549,0,,,,,,,,7.08030605316162,
CA,,1997,,,,,32486010,2.08187,30428,4.28181743621826,2.04199075698853,0,,,,,,,,7.08030605316162,
CA,,1998,,,,,32987675,2.17622,32153,4.28181743621826,2.04199075698853,0,,,,,,,,4.86445188522339,
CA,,1999,,,,,33499204,2.57199,33110,4.7039270401001,3.18440055847168,1,,,,,,,,4.86445188522339,
CA,,2000,,,,,33987977,2.49125,34884,4.7039270401001,3.18440055847168,1,,,,,,,,4.86445188522339,
CA,,2001,,,,,34479458,2.54728,34629,5.65935230255127,1.79808413982391,1,,,,,,,,4.86445188522339,
CO,,1987,,,,,3260477,-0.231493,25966,0.435891658067703,-1.67255759239197,0,,,,,,,,-0.0104275494813919,
CO,,1988,,,,,3262280,-0.194806,26372,0.435891658067703,-1.67255759239197,0,,,,,,,,1.3190850019455,
CO,,1989,,,,,3275815,-0.239238,27108,0.0382656119763851,-0.684637486934662,0,,,,,,,,1.3190850019455,
CO,,1990,,,,,3307618,-0.267947,26993,0.0382656119763851,-0.684637486934662,0,,,,,,,,0.87591415643692,
CO,,1991,,,,,3387119,-0.284316,26794,0.132184699177742,-1.00964486598969,0,,,,,,,,0.87591415643692,
CO,,1992,,,,,3495939,-0.324134,27410,0.132184699177742,-1.00964486598969,0,,,,,,,,3.97811007499695,
CO,,1993,,,,,3613734,-0.367984,27890,-0.0417294092476368,-0.645063161849976,0,,,,,,,,3.97811007499695,
CO,,1994,,,,,3724168,-0.399229,28429,-0.0417294092476368,-0.645063161849976,0,,,,,,,,3.09176850318909,
CO,,1995,,,,,3826653,-0.418272,29249,-0.0771295502781868,-0.594620943069458,0,,,,,,,,3.09176850318909,
CO,,1996,,,,,3919972,-0.439057,29914,-0.0771295502781868,-0.594620943069458,0,,,,,,,,3.09176850318909,
CO,,1997,,,,,4018293,-0.302083,30698,-0.0689042583107948,-0.604883134365082,0,,,,,,,,3.09176850318909,
CO,,1998,,,,,4116639,-0.37167,32816,-0.0689042583107948,-0.604883134365082,0,,,,,,,,3.09176850318909,
CO,,1999,,,,,4226018,-0.34069,33897,0.188286662101746,-0.491857498884201,1,,,,,,,,3.09176850318909,
CO,,2000,,,,,4326921,-0.35692,35764,0.188286662101746,-0.491857498884201,1,,,,,,,,2.20542669296265,
CO,,2001,,,,,4425687,-0.301993,35804,0.310232162475586,-0.726750612258911,0,,,,,,,,2.64859747886658,
CT,,1987,,,,,3247290,0.898547,34428,0.129232078790665,-0.363054126501083,1,,,,,,,,-0.453598409891129,
CT,,1988,,,,,3271954,0.857683,36183,0.129232078790665,-0.363054126501083,1,,,,,,,,-0.453598409891129,
CT,,1989,,,,,3283404,0.99972,37348,0.0922517478466034,-0.602335453033447,1,,,,,,,,-0.453598409891129,
CT,,1990,,,,,3291967,1.20284,36362,0.0922517478466034,-0.602335453033447,1,,,,,,,,-0.453598409891129,
CT,,1991,,,,,3302895,1.41909,35031,0.576476037502289,-2.08140254020691,0,,,,,,,,-0.453598409891129,
CT,,1992,,,,,3300712,1.39216,36618,0.576476037502289,-2.08140254020691,0,,,,,,,,-0.453598409891129,
CT,,1993,,,,,3309175,1.74586,36687,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1994,,,,,3316121,1.82286,36630,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1995,,,,,3324144,1.83156,37446,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1996,,,,,3336685,1.79886,38001,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1997,,,,,3349348,1.76118,39470,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1998,,,,,3365352,1.82,41448,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1999,,,,,3386401,1.85286,42286,0.0829514190554619,-0.359247148036957,0,,,,,,,,-0.453598409891129,
CT,,2000,,,,,3411777,1.8076,44096,0.0829514190554619,-0.359247148036957,0,,,,,,,,-0.453598409891129,
CT,,2001,,,,,3432835,1.76616,44386,0.284402906894684,-0.602876663208008,0,,,,,,,,-0.453598409891129,
DE,,1987,,,,,636946,0.363575,28019,0.266479164361954,-1.09761440753937,0,,,,,,,,-0.453598409891129,
DE,,1988,,,,,647621,0.484109,28925,0.266479164361954,-1.09761440753937,0,,,,,,,,-0.453598409891129,
DE,,1989,,,,,658274,0.428106,30231,-0.242534160614014,0.329452395439148,0,,,,,,,,-0.453598409891129,
DE,,1990,,,,,669567,0.498297,29608,-0.242534160614014,0.329452395439148,0,,,,,,,,-0.453598409891129,
DE,,1991,,,,,683080,0.348535,29465,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1992,,,,,694925,0.278691,29389,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1993,,,,,706378,0.318415,29164,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1994,,,,,717545,0.245325,29100,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1995,,,,,729734,0.417089,29478,-0.20972104370594,0.253069788217545,0,,,,,,,,-0.453598409891129,
DE,,1996,,,,,740977,0.425543,30166,-0.20972104370594,0.253069788217545,0,,,,,,,,-0.453598409891129,
DE,,1997,,,,,751487,0.338897,30372,-0.184252873063087,0.176747664809227,0,,,,,,,,-0.453598409891129,
DE,,1998,,,,,763335,0.197129,31949,-0.184252873063087,0.176747664809227,0,,,,,,,,-0.453598409891129,
DE,,1999,,,,,774990,0.56518,32407,-0.143024012446404,0.168452024459839,0,,,,,,,,-0.453598409891129,
DE,,2000,,,,,786373,0.5178,33544,-0.143024012446404,0.168452024459839,0,,,,,,,,-0.453598409891129,
DE,,2001,,,,,795699,0.53395,34531,-0.159880191087723,0.368635475635529,0,,,,,,,,-0.453598409891129,
FL,,1987,,,,,11997282,-1.11113,26319,0.237499743700027,1.19027876853943,0,,,,,,,,0.432743310928345,
FL,,1988,,,,,12306400,-1.16397,27026,0.237499743700027,1.19027876853943,0,,,,,,,,0.432743310928345,
FL,,1989,,,,,12637718,-1.10905,28028,0.336888462305069,1.76056778430939,0,,,,,,,,0.432743310928345,
FL,,1990,,,,,13033307,-1.03841,27468,0.336888462305069,1.76056778430939,0,,,,,,,,-0.453598409891129,
FL,,1991,,,,,13369798,-1.05629,26703,0.715325117111206,1.76790773868561,1,,,,,,,,-0.453598409891129,
FL,,1992,,,,,13650553,-0.221148,26909,0.715325117111206,1.76790773868561,1,,,,,,,,0.432743310928345,
FL,,1993,,,,,13927185,-0.248244,27199,0.631157100200653,2.43366241455078,0,,,,,,,,0.432743310928345,
FL,,1994,,,,,14239444,-0.466408,27317,0.631157100200653,2.43366241455078,0,,,,,,,,0.87591415643692,
FL,,1995,,,,,14537875,-0.467685,27960,0.631157100200653,2.43366241455078,0,,,,,,,,0.87591415643692,
FL,,1996,,,,,14853360,-0.468497,28282,0.631157100200653,2.43366241455078,0,,,,,,,,1.3190850019455,
FL,,1997,,,,,15186304,-0.552325,28639,0.631157100200653,2.43366241455078,0,,,,,,,,1.3190850019455,
FL,,1998,,,,,15486559,-0.577495,29852,0.631157100200653,2.43366241455078,0,,,,,,,,-0.453598409891129,
FL,,1999,,,,,15759421,-0.592753,30127,0.672844052314758,2.60292601585388,1,,,,,,,,-0.453598409891129,
FL,,2000,,,,,16047515,-0.546726,30920,0.672844052314758,2.60292601585388,1,,,,,,,,-0.0104275494813919,
FL,,2001,,,,,16356966,-0.552861,31057,0.745336592197418,2.34780359268189,1,,,,,,,,-0.0104275494813919,
GA,,1987,,,,,6208479,-1.50135,23480,-0.634853720664978,0.250078469514847,1,,,,,,,,-0.453598409891129,
GA,,1988,,,,,6316139,-1.55225,24158,-0.634853720664978,0.250078469514847,1,,,,,,,,-0.453598409891129,
GA,,1989,,,,,6411117,-1.45174,24478,-0.672155916690826,0.32836377620697,1,,,,,,,,-0.453598409891129,
GA,,1990,,,,,6512602,-1.3641,24419,-0.672155916690826,0.32836377620697,1,,,,,,,,-0.453598409891129,
GA,,1991,,,,,6653005,-1.38845,24046,-0.649118483066559,0.172027349472046,1,,,,,,,,-0.453598409891129,
GA,,1992,,,,,6817203,-1.38589,24698,-0.649118483066559,0.172027349472046,1,,,,,,,,-0.453598409891129,
GA,,1993,,,,,6978240,-1.35836,24882,-0.717747509479523,0.287609279155731,1,,,,,,,,-0.453598409891129,
GA,,1994,,,,,7157165,-1.42979,25493,-0.717747509479523,0.287609279155731,1,,,,,,,,-0.453598409891129,
GA,,1995,,,,,7328413,-1.42884,26130,-0.624652147293091,0.06851626932621,1,,,,,,,,-0.453598409891129,
GA,,1996,,,,,7501069,-1.44794,26793,-0.624652147293091,0.06851626932621,1,,,,,,,,-0.453598409891129,
GA,,1997,,,,,7685099,-1.49995,27224,-0.714354395866394,0.313638210296631,1,,,,,,,,-0.453598409891129,
GA,,1998,,,,,7863536,-1.4671,28732,-0.714354395866394,0.313638210296631,1,,,,,,,,-0.453598409891129,
GA,,1999,,,,,8045965,-1.45309,29283,-0.715335190296173,0.337927043437958,1,,,,,,,,-0.453598409891129,
GA,,2000,,,,,8227303,-1.44112,29976,-0.715335190296173,0.337927043437958,1,,,,,,,,-0.453598409891129,
GA,,2001,,,,,8377038,-1.43964,30061,-0.455550521612167,-0.0651590526103973,1,,,,,,,,-0.453598409891129,
HI,,1987,,,,,1067917,1.15786,27616,0.0159736182540655,0.268329441547394,1,,,,,,,,-0.453598409891129,
HI,,1988,,,,,1079827,1.41145,28815,0.0159736182540655,0.268329441547394,1,,,,,,,,-0.453598409891129,
HI,,1989,,,,,1094588,1.59516,30307,0.0774659290909767,0.520504951477051,1,,,,,,,,-0.453598409891129,
HI,,1990,,,,,1113491,1.60079,30818,0.0774659290909767,0.520504951477051,1,,,,,,,,-0.453598409891129,
HI,,1991,,,,,1136754,1.67984,30635,0.239990100264549,0.500709712505341,1,,,,,,,,-0.453598409891129,
HI,,1992,,,,,1158613,1.97706,31457,0.239990100264549,0.500709712505341,1,,,,,,,,-0.453598409891129,
HI,,1993,,,,,1172838,2.01971,31285,0.32271271944046,0.539812505245209,1,,,,,,,,-0.453598409891129,
HI,,1994,,,,,1187536,2.0234,30790,0.32271271944046,0.539812505245209,1,,,,,,,,-0.453598409891129,
HI,,1995,,,,,1196854,2.00837,30355,0.324159651994705,0.58864551782608,1,,,,,,,,-0.453598409891129,
HI,,1996,,,,,1203755,1.94534,29324,0.324159651994705,0.58864551782608,1,,,,,,,,-0.453598409891129,
HI,,1997,,,,,1211640,1.92509,29410,0.262782990932465,0.540006339550018,1,,,,,,,,-0.453598409891129,
HI,,1998,,,,,1215233,1.69594,29313,0.262782990932465,0.540006339550018,1,,,,,,,,-0.453598409891129,
HI,,1999,,,,,1210300,1.65516,29668,0.217350795865059,0.481934607028961,1,,,,,,,,-0.453598409891129,
HI,,2000,,,,,1213519,1.60775,30224,0.217350795865059,0.481934607028961,1,,,,,,,,-0.453598409891129,
HI,,2001,,,,,1225948,1.60079,30116,0.209659621119499,0.406363308429718,1,,,,,,,,-0.453598409891129,
ID,,1987,,,,,984997,-0.587828,20081,-0.73037326335907,-0.61827963590622,0,,,,,,,,-0.0104275494813919,
ID,,1988,,,,,985661,-0.473869,20867,-0.73037326335907,-0.61827963590622,0,,,,,,,,-0.453598409891129,
ID,,1989,,,,,994422,-0.483696,21773,-0.726515412330627,-0.606701374053955,0,,,,,,,,-0.453598409891129,
ID,,1990,,,,,1012384,-0.605316,21970,-0.726515412330627,-0.606701374053955,0,,,,,,,,-0.453598409891129,
ID,,1991,,,,,1041316,-0.655516,21544,-0.65682065486908,-0.359452605247498,0,,,,,,,,-0.453598409891129,
ID,,1992,,,,,1071685,-0.680796,22348,-0.65682065486908,-0.359452605247498,0,,,,,,,,-0.0104275494813919,
ID,,1993,,,,,1108768,-0.720031,23003,-0.596135079860687,-0.243717342615128,0,,,,,,,,-0.0104275494813919,
ID,,1994,,,,,1145140,-0.513659,23235,-0.596135079860687,-0.243717342615128,0,,,,,,,,0.432743310928345,
ID,,1995,,,,,1177322,-0.566943,23618,-0.643494784832001,0.0199944693595171,1,,,,,,,,0.432743310928345,
ID,,1996,,,,,1203083,-0.606262,23880,-0.643494784832001,0.0199944693595171,1,,,,,,,,1.3190850019455,
ID,,1997,,,,,1228520,-0.6852,23874,-0.622028946876526,-0.0294847320765257,1,,,,,,,,1.3190850019455,
ID,,1998,,,,,1252330,-0.725723,25035,-0.622028946876526,-0.0294847320765257,1,,,,,,,,-0.0104275494813919,
ID,,1999,,,,,1275674,-0.784099,25620,-0.421725064516068,-0.421410948038101,1,,,,,,,,-0.0104275494813919,
ID,,2000,,,,,1299430,-0.86114,26387,-0.421725064516068,-0.421410948038101,1,,,,,,,,-0.453598409891129,
ID,,2001,,,,,1319962,-1.00082,26487,-0.349711239337921,-0.568190276622772,1,,,,,,,,-0.453598409891129,
IL,,1987,,,,,11391176,0.456437,27480,0.664311647415161,0.702587008476257,0,,,,,,,,-0.453598409891129,
IL,,1988,,,,,11390186,0.388339,28435,0.664311647415161,0.702587008476257,0,,,,,,,,-0.453598409891129,
IL,,1989,,,,,11409782,0.359223,28836,0.687875866889954,0.412000596523285,0,,,,,,,,-0.453598409891129,
IL,,1990,,,,,11453316,0.34978,28932,0.687875866889954,0.412000596523285,0,,,,,,,,-0.453598409891129,
IL,,1991,,,,,11568964,0.284953,28083,1.13786888122559,-0.922102272510529,0,,,,,,,,-0.453598409891129,
IL,,1992,,,,,11694184,0.272662,29225,1.13786888122559,-0.922102272510529,0,,,,,,,,-0.453598409891129,
IL,,1993,,,,,11809579,0.415346,29071,0.76113098859787,0.034024927765131,0,,,,,,,,-0.453598409891129,
IL,,1994,,,,,11912585,0.318223,29600,0.76113098859787,0.034024927765131,0,,,,,,,,-0.453598409891129,
IL,,1995,,,,,12008437,0.417727,30318,0.640288829803467,0.701379001140595,1,,,,,,,,-0.453598409891129,
IL,,1996,,,,,12101997,0.292948,31082,0.640288829803467,0.701379001140595,1,,,,,,,,-0.453598409891129,
IL,,1997,,,,,12185715,0.408745,31858,0.622257173061371,0.902835786342621,0,,,,,,,,-0.453598409891129,
IL,,1998,,,,,12271847,0.320215,32977,0.622257173061371,0.902835786342621,0,,,,,,,,-0.453598409891129,
IL,,1999,,,,,12359020,0.273415,33323,0.676707267761231,0.957485854625702,0,,,,,,,,-0.453598409891129,
IL,,2000,,,,,12434161,0.307406,34419,0.676707267761231,0.957485854625702,0,,,,,,,,-0.453598409891129,
IL,,2001,,,,,12488445,0.385346,34288,0.960894584655762,0.592516720294952,0,,,,,,,,-0.453598409891129,
IN,,1987,,,,,5473023,-0.212818,23106,-0.457805037498474,0.319543898105621,1,,,,,,,,-0.453598409891129,
IN,,1988,,,,,5491733,-0.169372,23659,-0.457805037498474,0.319543898105621,1,,,,,,,,-0.453598409891129,
IN,,1989,,,,,5523679,-0.13452,24459,-0.398583263158798,0.273144543170929,0,,,,,,,,-0.453598409891129,
IN,,1990,,,,,5557798,-0.25079,24342,-0.398583263158798,0.273144543170929,0,,,,,,,,-0.453598409891129,
IN,,1991,,,,,5616388,-0.176492,23781,-0.484286248683929,0.246578767895699,0,,,,,,,,-0.453598409891129,
IN,,1992,,,,,5674547,-0.153501,24761,-0.484286248683929,0.246578767895699,0,,,,,,,,-0.453598409891129,
IN,,1993,,,,,5739019,-0.121803,25070,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1994,,,,,5793526,-0.17296,25735,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1995,,,,,5851459,-0.183979,25898,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1996,,,,,5906013,-0.248928,26339,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1997,,,,,5955267,-0.462229,26865,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1998,,,,,5998880,-0.50902,28351,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1999,,,,,6044969,-0.56149,28674,-0.488178193569183,0.136441588401794,0,,,,,,,,-0.453598409891129,
IN,,2000,,,,,6091866,-0.383943,29379,-0.488178193569183,0.136441588401794,0,,,,,,,,-0.453598409891129,
IN,,2001,,,,,6127760,-0.306949,29104,-0.572036147117615,0.401932865381241,0,,,,,,,,-0.453598409891129,
IA,,1987,,,,,2767006,0.404578,23732,-0.150224730372429,-0.56812995672226,0,,,,,,,,-0.453598409891129,
IA,,1988,,,,,2768393,0.365941,23484,-0.150224730372429,-0.56812995672226,0,,,,,,,,-0.453598409891129,
IA,,1989,,,,,2770590,0.486328,24366,-0.173581093549728,-0.41385942697525,0,,,,,,,,-0.453598409891129,
IA,,1990,,,,,2781018,0.868581,24285,-0.173581093549728,-0.41385942697525,0,,,,,,,,-0.453598409891129,
IA,,1991,,,,,2797613,0.722396,23702,-0.070716418325901,-0.643907606601715,0,,,,,,,,-0.453598409891129,
IA,,1992,,,,,2818401,0.79267,24529,-0.070716418325901,-0.643907606601715,0,,,,,,,,-0.453598409891129,
IA,,1993,,,,,2836972,0.820806,23758,-0.160343319177628,-0.442162811756134,0,,,,,,,,-0.453598409891129,
IA,,1994,,,,,2850746,0.79583,25125,-0.160343319177628,-0.442162811756134,0,,,,,,,,-0.453598409891129,
IA,,1995,,,,,2867373,0.774267,25308,-0.0976753681898117,-0.567820549011231,0,,,,,,,,-0.453598409891129,
IA,,1996,,,,,2880000,0.59855,26676,-0.0976753681898117,-0.567820549011231,0,,,,,,,,-0.453598409891129,
IA,,1997,,,,,2891119,0.476948,27184,-0.155151203274727,-0.353444516658783,1,,,,,,,,-0.453598409891129,
IA,,1998,,,,,2902872,0.330907,27949,-0.155151203274727,-0.353444516658783,1,,,,,,,,-0.453598409891129,
IA,,1999,,,,,2917634,0.375819,27933,-0.127207711338997,-0.417963624000549,0,,,,,,,,-0.453598409891129,
IA,,2000,,,,,2929067,0.349623,28793,-0.127207711338997,-0.417963624000549,0,,,,,,,,-0.453598409891129,
IA,,2001,,,,,2931997,0.340071,28815,-0.0367668382823467,-0.706397533416748,0,,,,,,,,-0.453598409891129,
KS,,1987,,,,,2445367,-0.314693,25041,-0.571119487285614,-0.544504404067993,1,,,,,,,,-0.453598409891129,
KS,,1988,,,,,2461995,-0.312841,25128,-0.571119487285614,-0.544504404067993,1,,,,,,,,-0.453598409891129,
KS,,1989,,,,,2472838,-0.370994,25222,-0.558415234088898,-0.548539340496063,1,,,,,,,,-0.453598409891129,
KS,,1990,,,,,2481349,-0.418935,25334,-0.558415234088898,-0.548539340496063,1,,,,,,,,-0.453598409891129,
KS,,1991,,,,,2498722,-0.484347,25009,-0.572452127933502,-0.529115557670593,0,,,,,,,,-0.453598409891129,
KS,,1992,,,,,2532394,-0.494028,25833,-0.572452127933502,-0.529115557670593,0,,,,,,,,-0.453598409891129,
KS,,1993,,,,,2556547,-0.582765,25996,-0.654423594474793,-0.348562717437744,0,,,,,,,,-0.453598409891129,
KS,,1994,,,,,2580513,-0.605491,26259,-0.654423594474793,-0.348562717437744,0,,,,,,,,-0.453598409891129,
KS,,1995,,,,,2601007,-0.601143,26392,-0.65798819065094,-0.390403628349304,1,,,,,,,,-0.453598409891129,
KS,,1996,,,,,2614554,-0.615777,27177,-0.65798819065094,-0.390403628349304,1,,,,,,,,-0.453598409891129,
KS,,1997,,,,,2635292,-0.73697,28006,-0.63902360200882,-0.428879708051682,1,,,,,,,,-0.453598409891129,
KS,,1998,,,,,2660598,-0.835671,29151,-0.63902360200882,-0.428879708051682,1,,,,,,,,-0.453598409891129,
KS,,1999,,,,,2678338,-0.754068,29418,-0.627516984939575,-0.371902883052826,1,,,,,,,,-0.453598409891129,
KS,,2000,,,,,2693681,-0.698422,30029,-0.627516984939575,-0.371902883052826,1,,,,,,,,-0.453598409891129,
KS,,2001,,,,,2702162,-0.624242,30259,-0.543163359165192,-0.54608964920044,1,,,,,,,,-0.453598409891129,
KY,,1987,,,,,3683330,-0.491622,19920,-0.79334568977356,0.525963246822357,1,,,,,,,,-0.453598409891129,
KY,,1988,,,,,3680002,-0.444857,20823,-0.79334568977356,0.525963246822357,1,,,,,,,,-0.453598409891129,
KY,,1989,,,,,3677318,-0.486412,21364,-0.7462557554245,0.434082478284836,1,,,,,,,,-0.453598409891129,
KY,,1990,,,,,3694048,-0.579765,21418,-0.7462557554245,0.434082478284836,1,,,,,,,,-0.453598409891129,
KY,,1991,,,,,3722328,-0.472491,21519,-0.848862111568451,0.798879623413086,1,,,,,,,,-0.453598409891129,
